gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2273200037	StillImage	image/jpeg	https://static.inaturalist.org/photos/33869720/original.jpg?1554092285	https://www.inaturalist.org/photos/33869720					2019-03-27T17:55:20Z	Zairy Sanchez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zairy Sanchez
2273200020	StillImage	image/jpeg	https://static.inaturalist.org/photos/33837671/original.jpeg?1554064100	https://www.inaturalist.org/photos/33837671					2019-03-30T03:43:51Z	alw0063		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alw0063
2273200018	StillImage	image/jpeg	https://static.inaturalist.org/photos/33844583/original.jpg?1554070003	https://www.inaturalist.org/photos/33844583					2019-03-31T15:28:32Z	awiley831		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	awiley831
2273200018	StillImage	image/jpeg	https://static.inaturalist.org/photos/33844573/original.jpg?1554069990	https://www.inaturalist.org/photos/33844573					2019-03-31T15:28:32Z	awiley831		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	awiley831
2273200017	StillImage	image/jpeg	https://static.inaturalist.org/photos/33830535/original.jpeg?1554058389	https://www.inaturalist.org/photos/33830535					2019-03-31T14:52:45Z	Kevin Hudson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin Hudson
2273200005	StillImage	image/jpeg	https://static.inaturalist.org/photos/33816299/original.jpg?1554046224	https://www.inaturalist.org/photos/33816299					2019-03-31T15:29:15Z	ncmnstraining		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ncmnstraining
2273199962	StillImage	image/jpeg	https://static.inaturalist.org/photos/33816253/original.jpg?1554046146	https://www.inaturalist.org/photos/33816253					2019-03-31T15:28:44Z	ncmnstraining		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ncmnstraining
2273199949	StillImage	image/jpeg	https://static.inaturalist.org/photos/33811879/original.jpg?1554041360	https://www.inaturalist.org/photos/33811879					2019-03-30T20:59:29Z	colin1720		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	colin1720
2273199949	StillImage	image/jpeg	https://static.inaturalist.org/photos/33811886/original.jpg?1554041367	https://www.inaturalist.org/photos/33811886					2019-03-30T20:59:29Z	colin1720		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	colin1720
2273199931	StillImage	image/jpeg	https://static.inaturalist.org/photos/33795288/original.jpg?1554008077	https://www.inaturalist.org/photos/33795288					2019-03-30T23:49:36Z	leigh2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	leigh2000
2273199891	StillImage	image/jpeg	https://static.inaturalist.org/photos/33745541/original.jpg?1553967815	https://www.inaturalist.org/photos/33745541					2019-02-23T19:38:50Z	imb0005		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	imb0005
2273199888	StillImage	image/jpeg	https://static.inaturalist.org/photos/33740610/original.jpg?1553964018	https://www.inaturalist.org/photos/33740610					2019-03-15T16:28:03Z	rcarroll		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rcarroll
2273199882	StillImage	image/jpeg	https://static.inaturalist.org/photos/33740950/original.jpg?1553964250	https://www.inaturalist.org/photos/33740950					2019-03-30T16:14:05Z	fcase		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fcase
2273199777	StillImage	image/jpeg	https://static.inaturalist.org/photos/33624944/original.jpeg?1553810662	https://www.inaturalist.org/photos/33624944					2019-03-28T17:03:26Z	vasudevarasetty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vasudevarasetty
2273199777	StillImage	image/jpeg	https://static.inaturalist.org/photos/33624958/original.jpeg?1553810677	https://www.inaturalist.org/photos/33624958					2019-03-28T17:03:42Z	vasudevarasetty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vasudevarasetty
2273199770	StillImage	image/jpeg	https://static.inaturalist.org/photos/33622021/original.jpg?1553807128	https://www.inaturalist.org/photos/33622021					2019-03-28T21:04:32Z	westonchambers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	westonchambers
2273199724	StillImage	image/jpeg	https://static.inaturalist.org/photos/33562487/original.jpg?1553720951	https://www.inaturalist.org/photos/33562487					2019-03-27T21:08:52Z	miss_natty		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	miss_natty
2273199717	StillImage	image/jpeg	https://static.inaturalist.org/photos/33560221/original.jpg?1553718533	https://www.inaturalist.org/photos/33560221					2019-03-27T20:28:35Z	csansone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	csansone
2273199698	StillImage	image/jpeg	https://static.inaturalist.org/photos/33525303/original.jpg?1553655867	https://www.inaturalist.org/photos/33525303					2019-03-17T18:31:32Z	sr0124		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sr0124
2273199682	StillImage	image/jpeg	https://static.inaturalist.org/photos/33493938/original.jpeg?1553620992	https://www.inaturalist.org/photos/33493938					2019-03-26T13:22:53Z	bigbeergeek		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bigbeergeek
2273199672	StillImage	image/jpeg	https://static.inaturalist.org/photos/33491285/original.jpeg?1553617756	https://www.inaturalist.org/photos/33491285					2019-03-23T12:25:37Z	Lori Owenby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lori Owenby
2273199590	StillImage	image/jpeg	https://static.inaturalist.org/photos/33305415/original.jpeg?1553364913	https://www.inaturalist.org/photos/33305415					2019-03-23T13:33:35Z	laporello		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laporello
2273199565	StillImage	image/jpeg	https://static.inaturalist.org/photos/33250446/original.jpg?1553277635	https://www.inaturalist.org/photos/33250446					2019-03-16T19:32:10Z	mjb0045		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mjb0045
2273199565	StillImage	image/jpeg	https://static.inaturalist.org/photos/33250466/original.jpg?1553277652	https://www.inaturalist.org/photos/33250466					2019-03-16T19:32:10Z	mjb0045		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mjb0045
2273199565	StillImage	image/jpeg	https://static.inaturalist.org/photos/33250431/original.jpg?1553277621	https://www.inaturalist.org/photos/33250431					2019-03-16T19:32:10Z	mjb0045		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mjb0045
2273199547	StillImage	image/jpeg	https://static.inaturalist.org/photos/33254942/original.jpg?1553283094	https://www.inaturalist.org/photos/33254942					2019-03-16T19:31:44Z	ned0007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ned0007
2273199547	StillImage	image/jpeg	https://static.inaturalist.org/photos/33254907/original.jpg?1553283051	https://www.inaturalist.org/photos/33254907					2019-03-16T19:31:44Z	ned0007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ned0007
2273199547	StillImage	image/jpeg	https://static.inaturalist.org/photos/33254745/original.jpg?1553282885	https://www.inaturalist.org/photos/33254745					2019-03-16T19:31:44Z	ned0007		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ned0007
2273199540	StillImage	image/jpeg	https://static.inaturalist.org/photos/33242505/original.jpg?1553265868	https://www.inaturalist.org/photos/33242505					2019-03-22T14:43:43Z	seyiola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	seyiola
2273199540	StillImage	image/jpeg	https://static.inaturalist.org/photos/33242500/original.jpg?1553265860	https://www.inaturalist.org/photos/33242500					2019-03-22T14:43:43Z	seyiola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	seyiola
2273199540	StillImage	image/jpeg	https://static.inaturalist.org/photos/33242489/original.jpg?1553265853	https://www.inaturalist.org/photos/33242489					2019-03-22T14:43:43Z	seyiola		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	seyiola
2273199533	StillImage	image/jpeg	https://static.inaturalist.org/photos/33215441/original.jpg?1553212809	https://www.inaturalist.org/photos/33215441					2019-03-19T16:22:26Z	Joanna Brichetto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joanna Brichetto
2273199522	StillImage	image/jpeg	https://static.inaturalist.org/photos/33193403/original.jpg?1553185440	https://www.inaturalist.org/photos/33193403					2019-03-21T16:23:08Z	dolomedes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dolomedes
2273199519	StillImage	image/jpeg	https://static.inaturalist.org/photos/33198609/original.jpeg?1553192160	https://www.inaturalist.org/photos/33198609					2019-03-21T14:13:52Z	Austin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Austin
2273199519	StillImage	image/jpeg	https://static.inaturalist.org/photos/33198615/original.jpeg?1553192167	https://www.inaturalist.org/photos/33198615					2019-03-21T14:14:31Z	Austin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Austin
2273199511	StillImage	image/jpeg	https://static.inaturalist.org/photos/33186925/original.jpg?1553175622	https://www.inaturalist.org/photos/33186925					2019-03-20T16:12:19Z	annettewill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annettewill
2273199473	StillImage	image/jpeg	https://static.inaturalist.org/photos/33087600/original.jpg?1553010944	https://www.inaturalist.org/photos/33087600					2019-03-19T15:55:25Z	Garen Sellars		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Garen Sellars
2273199400	StillImage	image/jpeg	https://static.inaturalist.org/photos/32925232/original.jpg?1552764084	https://www.inaturalist.org/photos/32925232					2019-03-16T17:31:05Z	emohr816		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emohr816
2273199084	StillImage	image/jpeg	https://static.inaturalist.org/photos/32133610/original.jpg?1551375967	https://www.inaturalist.org/photos/32133610					2019-02-28T17:45:57Z	jbates00		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jbates00
2269331906	StillImage	image/jpeg	https://static.inaturalist.org/photos/42552016/original.jpg?1561075945	https://www.inaturalist.org/photos/42552016					2019-06-21T00:10:11Z	Matthew Allen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Allen
2269314001	StillImage	image/jpeg	https://static.inaturalist.org/photos/42443003/original.jpg?1560979451	https://www.inaturalist.org/photos/42443003					2019-06-19T21:22:05Z	mpeters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpeters
2269314001	StillImage	image/jpeg	https://static.inaturalist.org/photos/42443101/original.jpg?1560979499	https://www.inaturalist.org/photos/42443101					2019-06-19T21:22:05Z	mpeters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpeters
2269314001	StillImage	image/jpeg	https://static.inaturalist.org/photos/42442968/original.jpg?1560979430	https://www.inaturalist.org/photos/42442968					2019-06-19T21:22:05Z	mpeters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mpeters
2269302322	StillImage	image/jpeg	https://static.inaturalist.org/photos/42362286/original.jpeg?1560901619	https://www.inaturalist.org/photos/42362286					2019-06-18T18:46:29Z	nyxchaos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nyxchaos
2269301105	StillImage	image/jpeg	https://static.inaturalist.org/photos/42355804/original.jpg?1560896815	https://www.inaturalist.org/photos/42355804					2019-06-18T13:30:38Z	Judy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Judy
2269296001	StillImage	image/jpeg	https://static.inaturalist.org/photos/42322625/original.jpeg?1560874534	https://www.inaturalist.org/photos/42322625					2019-06-18T00:00:00Z	noelhefele		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	noelhefele
2269277081	StillImage	image/jpeg	https://static.inaturalist.org/photos/42186593/original.jpeg?1560742071	https://www.inaturalist.org/photos/42186593					2019-06-14T14:07:33Z	sherrjoh7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sherrjoh7
2269264803	StillImage	image/jpeg	https://static.inaturalist.org/photos/42100055/original.jpg?1560687499	https://www.inaturalist.org/photos/42100055					2019-06-16T12:18:06Z	fernsandmoss		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fernsandmoss
2269258810	StillImage	image/jpeg	https://static.inaturalist.org/photos/42069127/original.jpg?1560651273	https://www.inaturalist.org/photos/42069127					2019-06-15T08:30:52Z	cameralenswrangler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cameralenswrangler
2269258810	StillImage	image/jpeg	https://static.inaturalist.org/photos/42069129/original.jpg?1560651275	https://www.inaturalist.org/photos/42069129					2019-06-15T08:30:57Z	cameralenswrangler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cameralenswrangler
2269258810	StillImage	image/jpeg	https://static.inaturalist.org/photos/42069133/original.jpg?1560651277	https://www.inaturalist.org/photos/42069133					2019-06-15T08:30:39Z	cameralenswrangler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cameralenswrangler
2269258003	StillImage	image/jpeg	https://static.inaturalist.org/photos/42057920/original.jpg?1560643545	https://www.inaturalist.org/photos/42057920					2019-06-15T23:46:23Z	Andrew Conboy		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Conboy
2269258003	StillImage	image/jpeg	https://static.inaturalist.org/photos/42057939/original.jpg?1560643560	https://www.inaturalist.org/photos/42057939					2019-06-15T23:46:23Z	Andrew Conboy		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Conboy
2269253342	StillImage	image/jpeg	https://static.inaturalist.org/photos/42025464/original.jpg?1560623919	https://www.inaturalist.org/photos/42025464					2019-06-15T17:39:20Z	Sam Kieschnick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam Kieschnick
2269253342	StillImage	image/jpeg	https://static.inaturalist.org/photos/42025453/original.jpg?1560623911	https://www.inaturalist.org/photos/42025453					2019-06-15T17:39:20Z	Sam Kieschnick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam Kieschnick
2269253297	StillImage	image/jpeg	https://static.inaturalist.org/photos/42031872/original.jpeg?1560627499	https://www.inaturalist.org/photos/42031872					2019-06-15T15:37:38Z	Christian Liriano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Christian Liriano
2269250111	StillImage	image/jpeg	https://static.inaturalist.org/photos/42005260/original.jpg?1560612552	https://www.inaturalist.org/photos/42005260					2019-06-15T13:53:56Z	tpwitcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tpwitcher
2269237021	StillImage	image/jpeg	https://static.inaturalist.org/photos/41911858/original.jpeg?1560526083	https://www.inaturalist.org/photos/41911858					2019-06-14T09:35:34Z	Charles		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Charles
2269236087	StillImage	image/jpeg	https://static.inaturalist.org/photos/41923919/original.jpg?1560535233	https://www.inaturalist.org/photos/41923919					2019-06-14T17:59:45Z	aheilman10		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	aheilman10
2269234894	StillImage	image/jpeg	https://static.inaturalist.org/photos/41908073/original.jpg?1560522923	https://www.inaturalist.org/photos/41908073					2019-06-14T14:34:55Z	Blake Bringhurst		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Blake Bringhurst
2269232788	StillImage	image/jpeg	https://static.inaturalist.org/photos/41899969/original.jpg?1560513422	https://www.inaturalist.org/photos/41899969					2019-06-14T11:56:41Z	dtbrockett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dtbrockett
2269222656	StillImage	image/jpeg	https://static.inaturalist.org/photos/41288324/original.jpg?1559957113	https://www.inaturalist.org/photos/41288324					2019-06-07T13:56:07Z	Richard Royster		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Richard Royster
2269212775	StillImage	image/jpeg	https://static.inaturalist.org/photos/37605785/original.jpeg?1556747848	https://www.inaturalist.org/photos/37605785					2019-05-01T16:54:14Z	oh, HEYYYYYYYYYYYY😎		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oh, HEYYYYYYYYYYYY😎
2269212775	StillImage	image/jpeg	https://static.inaturalist.org/photos/37605789/original.jpeg?1556747852	https://www.inaturalist.org/photos/37605789					2019-05-01T16:54:25Z	oh, HEYYYYYYYYYYYY😎		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oh, HEYYYYYYYYYYYY😎
2269212598	StillImage	image/jpeg	https://static.inaturalist.org/photos/37436173/original.jpeg?1556651623	https://www.inaturalist.org/photos/37436173					2019-04-30T15:12:49Z	davesview		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davesview
2269211508	StillImage	image/jpeg	https://static.inaturalist.org/photos/36366284/original.jpg?1556402121	https://www.inaturalist.org/photos/36366284					2019-04-24T17:46:25Z	Jessee J. Smith		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessee J. Smith
2269208895	StillImage	image/jpeg	https://static.inaturalist.org/photos/34190565/original.jpg?1554554572	https://www.inaturalist.org/photos/34190565					2019-04-06T12:42:42Z	kestin2585		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kestin2585
2265906361	StillImage	image/jpeg	https://static.inaturalist.org/photos/41863257/original.jpg?1560466489	https://www.inaturalist.org/photos/41863257					2019-06-13T15:50:41Z	griff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	griff
2265903277	StillImage	image/jpeg	https://static.inaturalist.org/photos/41837073/original.jpg?1560446912	https://www.inaturalist.org/photos/41837073					2019-06-13T17:27:44Z	nateandlinds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nateandlinds
2265902761	StillImage	image/jpeg	https://static.inaturalist.org/photos/41836483/original.jpg?1560446534	https://www.inaturalist.org/photos/41836483					2019-06-13T17:21:40Z	devikajaikumar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	devikajaikumar
2265902254	StillImage	image/jpeg	https://static.inaturalist.org/photos/41834908/original.jpeg?1560445283	https://www.inaturalist.org/photos/41834908					2019-06-13T00:00:00Z	jdoublep		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jdoublep
2265902054	StillImage	image/jpeg	https://static.inaturalist.org/photos/41836111/original.jpg?1560446272	https://www.inaturalist.org/photos/41836111					2019-06-13T17:17:31Z	devikajaikumar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	devikajaikumar
2265898807	StillImage	image/jpeg	https://static.inaturalist.org/photos/41802256/original.jpg?1560401114	https://www.inaturalist.org/photos/41802256					2019-06-11T20:39:12Z	jmlove		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmlove
2265898807	StillImage	image/jpeg	https://static.inaturalist.org/photos/41802260/original.jpg?1560401122	https://www.inaturalist.org/photos/41802260					2019-06-11T20:39:12Z	jmlove		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jmlove
2265897259	StillImage	image/jpeg	https://static.inaturalist.org/photos/41788201/original.jpg?1560387788	https://www.inaturalist.org/photos/41788201					2019-06-13T01:02:42Z	hedgesr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hedgesr
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787309/original.jpg?1560387146	https://www.inaturalist.org/photos/41787309					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787451/original.jpg?1560387255	https://www.inaturalist.org/photos/41787451					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787496/original.jpg?1560387288	https://www.inaturalist.org/photos/41787496					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787600/original.jpg?1560387363	https://www.inaturalist.org/photos/41787600					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787246/original.jpg?1560387102	https://www.inaturalist.org/photos/41787246					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265895440	StillImage	image/jpeg	https://static.inaturalist.org/photos/41787357/original.jpg?1560387188	https://www.inaturalist.org/photos/41787357					2019-06-13T00:43:43Z	Kyle Huddleston		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Huddleston
2265894815	StillImage	image/jpeg	https://static.inaturalist.org/photos/41775812/original.jpg?1560378121	https://www.inaturalist.org/photos/41775812					2019-04-30T17:58:57Z	tencrowns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tencrowns
2265892576	StillImage	image/jpeg	https://static.inaturalist.org/photos/41764639/original.jpg?1560370448	https://www.inaturalist.org/photos/41764639					2019-05-31T23:13:34Z	Ashley M Bradford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley M Bradford
2265892576	StillImage	image/jpeg	https://static.inaturalist.org/photos/41764589/original.jpg?1560370435	https://www.inaturalist.org/photos/41764589					2019-05-31T23:13:34Z	Ashley M Bradford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley M Bradford
2265892576	StillImage	image/jpeg	https://static.inaturalist.org/photos/41764564/original.jpg?1560370424	https://www.inaturalist.org/photos/41764564					2019-05-31T23:13:34Z	Ashley M Bradford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley M Bradford
2265892576	StillImage	image/jpeg	https://static.inaturalist.org/photos/41764670/original.jpg?1560370465	https://www.inaturalist.org/photos/41764670					2019-05-31T23:13:34Z	Ashley M Bradford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ashley M Bradford
2265890567	StillImage	image/jpeg	https://static.inaturalist.org/photos/41745106/original.jpg?1560357353	https://www.inaturalist.org/photos/41745106					2019-06-12T11:35:28Z	mrshobbs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mrshobbs
2265885281	StillImage	image/jpeg	https://static.inaturalist.org/photos/41693930/original.jpeg?1560297262	https://www.inaturalist.org/photos/41693930					2019-06-11T11:53:09Z	Te Chang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Te Chang
2265885281	StillImage	image/jpeg	https://static.inaturalist.org/photos/41693951/original.jpeg?1560297282	https://www.inaturalist.org/photos/41693951					2019-06-11T11:53:21Z	Te Chang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Te Chang
2265885281	StillImage	image/jpeg	https://static.inaturalist.org/photos/41693923/original.jpeg?1560297256	https://www.inaturalist.org/photos/41693923					2019-06-11T11:52:33Z	Te Chang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Te Chang
2265885281	StillImage	image/jpeg	https://static.inaturalist.org/photos/41693942/original.jpeg?1560297272	https://www.inaturalist.org/photos/41693942					2019-06-11T11:53:14Z	Te Chang		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Te Chang
2265884755	StillImage	image/jpeg	https://static.inaturalist.org/photos/41708310/original.jpeg?1560308549	https://www.inaturalist.org/photos/41708310					2019-06-11T13:12:11Z	sherrjoh7		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sherrjoh7
2265879534	StillImage	image/jpeg	https://static.inaturalist.org/photos/41685526/original.jpg?1560290898	https://www.inaturalist.org/photos/41685526					2019-06-11T18:47:55Z	arobey63		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arobey63
2265877601	StillImage	image/jpeg	https://static.inaturalist.org/photos/41667810/original.jpg?1560279767	https://www.inaturalist.org/photos/41667810					2019-06-11T19:02:33Z	heather_anne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	heather_anne
2265876950	StillImage	image/jpeg	https://static.inaturalist.org/photos/41668987/original.jpg?1560280493	https://www.inaturalist.org/photos/41668987					2019-06-11T19:14:24Z	gmed		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gmed
2265874549	StillImage	image/jpeg	https://static.inaturalist.org/photos/41654708/original.jpg?1560271245	https://www.inaturalist.org/photos/41654708					2019-06-11T13:00:03Z	picbor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	picbor
2265869079	StillImage	image/jpeg	https://static.inaturalist.org/photos/41607274/original.jpg?1560216590	https://www.inaturalist.org/photos/41607274					2019-06-08T07:00:29Z	jaquiring		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaquiring
2265866115	StillImage	image/jpeg	https://static.inaturalist.org/photos/41598739/original.jpg?1560209578	https://www.inaturalist.org/photos/41598739					2019-06-10T23:30:08Z	yaya3699		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	yaya3699
2265864766	StillImage	image/jpeg	https://static.inaturalist.org/photos/41588576/original.jpg?1560202366	https://www.inaturalist.org/photos/41588576					2019-06-10T21:31:39Z	lifeonthe52		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lifeonthe52
2265862339	StillImage	image/jpeg	https://static.inaturalist.org/photos/41570339/original.jpg?1560189789	https://www.inaturalist.org/photos/41570339					2019-06-04T20:43:45Z	cagler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cagler
2265862339	StillImage	image/jpeg	https://static.inaturalist.org/photos/41570318/original.jpg?1560189779	https://www.inaturalist.org/photos/41570318					2019-06-04T20:43:45Z	cagler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cagler
2265860111	StillImage	image/jpeg	https://static.inaturalist.org/photos/41558129/original.jpg?1560181914	https://www.inaturalist.org/photos/41558129					2019-06-10T11:07:35Z	snail_hiker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	snail_hiker
2265851620	StillImage	image/jpeg	https://static.inaturalist.org/photos/41486672/original.jpg?1560119443	https://www.inaturalist.org/photos/41486672					2019-06-09T18:20:41Z	Sandy Wolkenberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sandy Wolkenberg
2265851620	StillImage	image/jpeg	https://static.inaturalist.org/photos/41486692/original.jpg?1560119451	https://www.inaturalist.org/photos/41486692					2019-06-09T18:20:41Z	Sandy Wolkenberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sandy Wolkenberg
2265851620	StillImage	image/jpeg	https://static.inaturalist.org/photos/41486706/original.jpg?1560119458	https://www.inaturalist.org/photos/41486706					2019-06-09T18:20:41Z	Sandy Wolkenberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sandy Wolkenberg
2265850848	StillImage	image/jpeg	https://static.inaturalist.org/photos/41495855/original.jpg?1560125296	https://www.inaturalist.org/photos/41495855					2019-06-09T23:48:00Z	annasams		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annasams
2265849576	StillImage	image/jpeg	https://static.inaturalist.org/photos/41476193/original.jpg?1560113724	https://www.inaturalist.org/photos/41476193					2019-03-27T18:19:25Z	Peter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter
2265845431	StillImage	image/jpeg	https://static.inaturalist.org/photos/41450388/original.jpg?1560100026	https://www.inaturalist.org/photos/41450388					2019-06-09T15:28:44Z	Katherine Thorington		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katherine Thorington
2265845076	StillImage	image/jpeg	https://static.inaturalist.org/photos/41449877/original.jpg?1560099705	https://www.inaturalist.org/photos/41449877					2019-06-09T11:29:23Z	amylow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amylow
2265840899	StillImage	image/jpeg	https://static.inaturalist.org/photos/41422234/original.jpg?1560079974	https://www.inaturalist.org/photos/41422234					2019-06-09T11:32:34Z	cheerwine		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cheerwine
