ID,Event,Date,Town,State/Prov,Lat,Long
1526351560,Monarch Adult Sighted,7/21/2018,Overland Park,KS,38.8796,-94.6151
1526351561,Monarch Adult Sighted,7/21/2018,Chipman,NB,46.1782,-65.8835
1526351566,Monarch Adult Sighted,7/21/2018,Saint Joseph,MO,39.7561,-94.8184
1526351572,Monarch Adult Sighted,7/21/2018,Fairfield,OH,39.3282,-84.5537
1526351616,Monarch Adult Sighted,7/21/2018,Belgrade,ME,44.5265,-69.887
1526351674,Monarch Adult Sighted,7/21/2018,Hammond,IN,41.5922,-87.4686
1526351722,Monarch Adult Sighted,7/21/2018,South Haven,MN,45.2213,-94.242
1526351723,Monarch Adult Sighted,7/21/2018,South Haven,MN,45.2509,-94.2573
1526351724,Monarch Adult Sighted,7/21/2018,Annandale,MN,45.2887,-94.0774
1526351725,Monarch Adult Sighted,7/21/2018,South Haven,MN,45.2667,-94.2221
1526351726,Monarch Adult Sighted,7/21/2018,South Haven,MN,45.2238,-94.2414
1526351850,Monarch Adult Sighted,7/21/2018,Manchester,VT,43.1637,-73.0723
1526352079,Monarch Adult Sighted,7/21/2018,Brick,NJ,40.0578,-74.1372
1526352515,Monarch Adult Sighted,7/21/2018,Brick,NJ,40.0578,-74.1372
1526352543,Monarch Adult Sighted,7/21/2018,Portsmouth,NH,43.0718,-70.7626
1526351470,Monarch Adult Sighted,7/20/2018,Alstead,NH,43.1585,-72.3159
1526351312,Monarch Adult Sighted,7/20/2018,Waltham,MA,42.3822,-71.2518
1526351330,Monarch Adult Sighted,7/20/2018,Newport News,VA,37.0871,-76.473
1526351391,Monarch Adult Sighted,7/20/2018,Newburgh,IN,37.9445,-87.4053
1526351393,Monarch Adult Sighted,7/20/2018,Tulsa,OK,36.1499,-95.9061
1526351394,Monarch Adult Sighted,7/20/2018,Fredericksburg,VA,38.2519,-77.4192
1526351415,Monarch Adult Sighted,7/20/2018,Mechanicsville,VA,37.6036,-77.2179
1526351418,Monarch Adult Sighted,7/20/2018,Plumsteadville,PA,40.3913,-75.1482
1526351419,Monarch Adult Sighted,7/20/2018,Harrisville,MI,44.6475,-83.2942
1526351421,Monarch Adult Sighted,7/20/2018,Erieville,NY,42.8703,-75.7103
1526351423,Monarch Adult Sighted,7/20/2018,Lusby,MD,38.3956,-76.4835
1526351426,Monarch Adult Sighted,7/20/2018,Tulsa,OK,36.052,-95.9075
1526351429,Monarch Adult Sighted,7/20/2018,Minneapolis,MN,44.9164,-93.3156
1526351432,Monarch Adult Sighted,7/20/2018,Chatham-Kent,ON,42.409,-82.2196
1526351433,Monarch Adult Sighted,7/20/2018,Cimarron,NM,36.5041,-104.926
1526351437,Monarch Adult Sighted,7/20/2018,Urbana,IL,40.0777,-88.1826
1526351457,Monarch Adult Sighted,7/20/2018,Melrose,NY,42.8325,-73.6023
1526351458,Monarch Adult Sighted,7/20/2018,Andover,MN,45.2239,-93.3523
1526351462,Monarch Adult Sighted,7/20/2018,Alstead,NH,43.148,-72.3362
1526351463,Monarch Adult Sighted,7/20/2018,Acworth,NH,43.1742,-72.3391
1526351464,Monarch Adult Sighted,7/20/2018,Hamilton,ON,43.2356,-79.8752
1526351465,Monarch Adult Sighted,7/20/2018,Walpole,NH,43.0759,-72.4268
1526351467,Monarch Adult Sighted,7/20/2018,Keene,NH,42.9337,-72.2781
1526351474,Monarch Adult Sighted,7/20/2018,London,ON,42.9724,-81.2848
1526351502,Monarch Adult Sighted,7/20/2018,East Aurora,NY,42.7678,-78.6134
1526351508,Monarch Adult Sighted,7/20/2018,Chesterville,ME,44.5017,-70.0622
1526351537,Monarch Adult Sighted,7/20/2018,Stratford,ON,43.3754,-80.9785
1526351553,Monarch Adult Sighted,7/20/2018,Allenton,WI,43.4219,-88.3677
1526351559,Monarch Adult Sighted,7/20/2018,Leawood,KS,38.8795,-94.6167
1526351584,Monarch Adult Sighted,7/20/2018,Tolland,MA,42.0949,-73.0123
1526351628,Monarch Adult Sighted,7/20/2018,Farmington,MN,44.6402,-93.1435
1526351635,Monarch Adult Sighted,7/20/2018,Cedarville,CA,41.5354,-120.2293
1526351697,Monarch Adult Sighted,7/20/2018,Cedar Lake,IN,41.3648,-87.4411
1526351767,Monarch Adult Sighted,7/20/2018,Camillus,NY,43.0391,-76.3278
1526352085,Monarch Adult Sighted,7/20/2018,Mahwah,NJ,41.0852,-74.1856
1526352110,Monarch Adult Sighted,7/20/2018,Burlington,ON,43.3226,-79.8217
1526352842,Monarch Adult Sighted,7/20/2018,Paris,AR,35.1639,-93.6467
1526351262,Monarch Adult Sighted,7/19/2018,Mount Laurel,NJ,39.934,-74.891
1526351267,Monarch Adult Sighted,7/19/2018,Hastings,ON,44.3096,-77.9568
1526351275,Monarch Adult Sighted,7/19/2018,Chesterville,ME,44.5018,-70.0624
1526351283,Monarch Adult Sighted,7/19/2018,Annapolis,MD,38.9389,-76.4581
1526351287,Monarch Adult Sighted,7/19/2018,Sharon,MA,42.1179,-71.1852
1526351294,Monarch Adult Sighted,7/19/2018,Albuquerque,NM,35.1446,-106.51
1526351300,Monarch Adult Sighted,7/19/2018,Hartland,ME,44.8965,-69.5129
1526351301,Monarch Adult Sighted,7/19/2018,Newburgh,IN,37.9445,-87.4053
1526351307,Monarch Adult Sighted,7/19/2018,Harrisville,MI,44.6478,-83.304
1526351314,Monarch Adult Sighted,7/19/2018,Hartland,ME,44.8965,-69.5129
1526351315,Monarch Adult Sighted,7/19/2018,Buffalo,NY,42.8988,-78.878
1526351317,Monarch Adult Sighted,7/19/2018,Markham,ON,43.898,-79.2314
1526351320,Monarch Adult Sighted,7/19/2018,Cambridge,ON,43.433,-80.2914
1526351324,Monarch Adult Sighted,7/19/2018,Ballwin,MO,38.5951,-90.5462
1526351328,Monarch Adult Sighted,7/19/2018,Burke,VA,38.792,-77.2632
1526351329,Monarch Adult Sighted,7/19/2018,Tipp City,OH,39.8931,-84.0939
1526351338,Monarch Adult Sighted,7/19/2018,Valley River,MB,51.2458,-100.1096
1526351339,Monarch Adult Sighted,7/19/2018,Rio Mora National Wildlife Refuge,NM,35.8312,-105.0629
1526351340,Monarch Adult Sighted,7/19/2018,Newburgh,IN,37.9445,-87.4053
1526351342,Monarch Adult Sighted,7/19/2018,Chelsea,MI,42.2502,-83.9692
1526351344,Monarch Adult Sighted,7/19/2018,Saint Charles,MI,43.3512,-84.1417
1526351345,Monarch Adult Sighted,7/19/2018,Broken Arrow,OK,35.9718,-95.8461
1526351351,Monarch Adult Sighted,7/19/2018,Tulsa,OK,36.1296,-95.9719
1526351352,Monarch Adult Sighted,7/19/2018,Chatham-Kent,ON,42.409,-82.2196
1526351360,Monarch Adult Sighted,7/19/2018,Omaha,NE,41.2565,-95.9345
1526351368,Monarch Adult Sighted,7/19/2018,Andover,MN,45.2333,-93.2913
1526351370,Monarch Adult Sighted,7/19/2018,Westbury,NY,40.7361,-73.5673
1526351371,Monarch Adult Sighted,7/19/2018,McKinney,TX,33.1972,-96.6398
1526351373,Monarch Adult Sighted,7/19/2018,Hillsborough,NC,36.1458,-79.1287
1526351392,Monarch Adult Sighted,7/19/2018,Tulsa,OK,36.1503,-95.9056
1526351396,Monarch Adult Sighted,7/19/2018,sioux falls,SD,43.5364,-96.7317
1526351404,Monarch Adult Sighted,7/19/2018,Waterloo,ON,43.4593,-80.5419
1526351468,Monarch Adult Sighted,7/19/2018,Hampton,NH,42.9113,-70.8135
1526351469,Monarch Adult Sighted,7/19/2018,Hampton,NH,42.9008,-70.8137
1526351552,Monarch Adult Sighted,7/19/2018,Allenton,WI,43.4219,-88.3677
1526351555,Monarch Adult Sighted,7/19/2018,Brattleboro,VT,42.8899,-72.6007
1526351637,Monarch Adult Sighted,7/19/2018,Newport,RI,41.4901,-71.3128
1526351649,Monarch Adult Sighted,7/19/2018,Fairview,NC,35.5365,-82.4342
1526352109,Monarch Adult Sighted,7/19/2018,Burlington,ON,43.323,-79.8218
1526352331,Monarch Adult Sighted,7/19/2018,Norwich,CT,41.5648,-72.0619
1526352491,Monarch Adult Sighted,7/19/2018,Presque Isle,MI,45.3471,-83.4844
1526352542,Monarch Adult Sighted,7/19/2018,Portsmouth,NH,43.0718,-70.7626
1526352755,Monarch Adult Sighted,7/19/2018,Norwich,VT,43.7499,-72.3698
1526351170,Monarch Adult Sighted,7/18/2018,Lusby,MD,38.3955,-76.4835
1526351241,Monarch Adult Sighted,7/18/2018,Mamaroneck,NY,40.9467,-73.7471
1526351173,Monarch Adult Sighted,7/18/2018,Newburgh,IN,37.9445,-87.4053
1526351181,Monarch Adult Sighted,7/18/2018,Wellston,OK,35.6946,-97.0611
1526351183,Monarch Adult Sighted,7/18/2018,Atlantic Beach,NY,40.5857,-73.7274
1526351182,Monarch Adult Sighted,7/18/2018,Shirley,NY,40.7936,-72.8807
1526351171,Monarch Adult Sighted,7/18/2018,Ridgewood,NJ,40.9806,-74.1156
1526351155,Monarch Adult Sighted,7/18/2018,Neptune City,NJ,40.2146,-74.0735
1526351239,Monarch Adult Sighted,7/18/2018,Chatham-Kent,ON,42.4091,-82.2194
1526351187,Monarch Adult Sighted,7/18/2018,Arden Hills,MN,45.0393,-93.1842
1526351189,Monarch Adult Sighted,7/18/2018,Fayetteville,AR,36.0822,-94.1719
1526351190,Monarch Adult Sighted,7/18/2018,Ottawa,ON,45.4215,-75.6972
1526351192,Monarch Adult Sighted,7/18/2018,East Rochester,OH,40.7288,-81.0401
1526351193,Monarch Adult Sighted,7/18/2018,Indian Lake,NY,43.7825,-74.2654
1526351271,Monarch Adult Sighted,7/18/2018,Newcastle Creek,NB,46.0576,-66.0098
1526351195,Monarch Adult Sighted,7/18/2018,Moline,IL,41.5067,-90.5151
1526351207,Monarch Adult Sighted,7/18/2018,Barton City,MI,44.6856,-83.6088
1526351208,Monarch Adult Sighted,7/18/2018,Laval,QC,45.5793,-73.7326
1526351209,Monarch Adult Sighted,7/18/2018,Waterloo,ON,43.4593,-80.5423
1526351213,Monarch Adult Sighted,7/18/2018,Morrisville,PA,40.2086,-74.7746
1526351214,Monarch Adult Sighted,7/18/2018,Enid,OK,36.4021,-97.8937
1526351219,Monarch Adult Sighted,7/18/2018,Harrisville,MI,44.6475,-83.3041
1526351225,Monarch Adult Sighted,7/18/2018,Canton,OH,40.7989,-81.3784
1526351235,Monarch Adult Sighted,7/18/2018,Morrisville,PA,40.2302,-74.8624
1526351236,Monarch Adult Sighted,7/18/2018,Oklahoma City,OK,35.5455,-97.5823
1526351242,Monarch Adult Sighted,7/18/2018,Goldendale,WA,45.6822,-120.8229
1526351248,Monarch Adult Sighted,7/18/2018,Ogden,IL,40.0659,-87.9851
1526351249,Monarch Adult Sighted,7/18/2018,Frankfort,KY,38.1984,-84.8177
1526351259,Monarch Adult Sighted,7/18/2018,Freeland,MI,43.4663,-84.1486
1526351265,Monarch Adult Sighted,7/18/2018,London,ON,42.9723,-81.2848
1526351268,Monarch Adult Sighted,7/18/2018,Hastings,ON,44.3096,-77.9568
1526351269,Monarch Adult Sighted,7/18/2018,Sidney,OH,40.2842,-84.1555
1526351274,Monarch Adult Sighted,7/18/2018,Neptune City,NJ,40.2267,-74.0645
1526351298,Monarch Adult Sighted,7/18/2018,Santa Fe,NM,35.6524,-105.9342
1526351299,Monarch Adult Sighted,7/18/2018,Hartland,ME,44.8965,-69.5129
1526351311,Monarch Adult Sighted,7/18/2018,Lincoln,MA,42.4315,-71.3399
1526351399,Monarch Adult Sighted,7/18/2018,Audubon,PA,40.1203,-75.4224
1526351401,Monarch Adult Sighted,7/18/2018,Watertown,MA,42.3726,-71.1449
1526351484,Monarch Adult Sighted,7/18/2018,Saint-Faustin-Lac-Carré,QC,46.1138,-74.4782
1526351536,Monarch Adult Sighted,7/18/2018,Los Alamos,NM,35.8785,-106.2929
1526351551,Monarch Adult Sighted,7/18/2018,Allenton,WI,43.4219,-88.3677
1526351816,Monarch Adult Sighted,7/18/2018,Severn Bridge,ON,44.7667,-79.3333
1526351900,Monarch Adult Sighted,7/18/2018,Holland,MI,42.6823,-86.2094
1526351052,Monarch Adult Sighted,7/17/2018,Ridgewood,NJ,40.9829,-74.1067
1526351056,Monarch Adult Sighted,7/17/2018,Newburgh,IN,37.9445,-87.4053
1526351057,Monarch Adult Sighted,7/17/2018,Saint Paul,MN,45.0507,-93.2195
1526351064,Monarch Adult Sighted,7/17/2018,Sharon,MA,42.1179,-71.1851
1526351069,Monarch Adult Sighted,7/17/2018,Newburgh,IN,37.9445,-87.4053
1526351070,Monarch Adult Sighted,7/17/2018,Harrisville,MI,44.6564,-83.2947
1526351078,Monarch Adult Sighted,7/17/2018,Hammond,IN,41.5922,-87.4854
1526351081,Monarch Adult Sighted,7/17/2018,Hammond,IN,41.6004,-87.4519
1526351095,Monarch Adult Sighted,7/17/2018,Lusby,MD,38.3956,-76.4835
1526351097,Monarch Adult Sighted,7/17/2018,London,ON,42.9722,-81.2847
1526351100,Monarch Adult Sighted,7/17/2018,Enid,OK,36.4024,-97.8938
1526351117,Monarch Adult Sighted,7/17/2018,Minneapolis,MN,45.0327,-93.2239
1526351118,Monarch Adult Sighted,7/17/2018,New Brighton,MN,45.0482,-93.1881
1526351120,Monarch Adult Sighted,7/17/2018,Minneapolis,MN,45.033,-93.2241
1526351123,Monarch Adult Sighted,7/17/2018,Tulsa,OK,36.1257,-95.9796
1526351128,Monarch Adult Sighted,7/17/2018,Broken Arrow,OK,35.972,-95.8461
1526351131,Monarch Adult Sighted,7/17/2018,Elk Grove Village,IL,42.0093,-88.0573
1526351136,Monarch Adult Sighted,7/17/2018,Chatham-Kent,ON,42.409,-82.2196
1526351148,Monarch Adult Sighted,7/17/2018,Leamington,ON,41.993,-82.5389
1526351149,Monarch Adult Sighted,7/17/2018,Minneapolis,MN,45.0326,-93.224
1526351156,Monarch Adult Sighted,7/17/2018,Channahon,IL,41.4175,-88.2169
1526351163,Monarch Adult Sighted,7/17/2018,Moline,IL,41.5067,-90.5151
1526351210,Monarch Adult Sighted,7/17/2018,Langhorne,PA,40.1746,-74.9227
1526351240,Monarch Adult Sighted,7/17/2018,Mamaroneck,NY,40.9462,-73.7469
1526351257,Monarch Adult Sighted,7/17/2018,Stoughton,MA,42.1007,-71.0868
1526351322,Monarch Adult Sighted,7/17/2018,York,PA,39.9626,-76.7277
1526351375,Monarch Adult Sighted,7/17/2018,Two Rivers,WI,44.2955,-87.5466
1526351376,Monarch Adult Sighted,7/17/2018,Zion,IL,42.4652,-87.8053
1526351377,Monarch Adult Sighted,7/17/2018,Warren,MI,42.5145,-83.0147
1526351378,Monarch Adult Sighted,7/17/2018,Anoka,MN,45.3325,-93.4467
1526351550,Monarch Adult Sighted,7/17/2018,Allenton,WI,43.4219,-88.3677
1526351625,Monarch Adult Sighted,7/17/2018,Cannon Falls,MN,44.5069,-92.9055
1526352103,Monarch Adult Sighted,7/17/2018,Burlington,ON,43.3226,-79.8216
1526352522,Monarch Adult Sighted,7/17/2018,Lyndhurst,ON,44.5505,-76.1241
1526351180,Monarch Adult Sighted,7/16/2018,Shirley,NY,40.7938,-72.8806
1526350899,Monarch Adult Sighted,7/16/2018,Indian Lake,NY,43.7825,-74.2654
1526350924,Monarch Adult Sighted,7/16/2018,Moline,IL,41.5067,-90.5151
1526350930,Monarch Adult Sighted,7/16/2018,New Brighton,MN,45.0474,-93.1853
1526350946,Monarch Adult Sighted,7/16/2018,Indian Lake,NY,43.7825,-74.2654
1526350951,Monarch Adult Sighted,7/16/2018,Tulsa,OK,36.052,-95.9071
1526350961,Monarch Adult Sighted,7/16/2018,Arden Hills,MN,45.0393,-93.1848
1526350963,Monarch Adult Sighted,7/16/2018,Minneapolis,MN,45.0323,-93.2245
1526350967,Monarch Adult Sighted,7/16/2018,Broken Arrow,OK,36.0429,-95.7163
1526350982,Monarch Adult Sighted,7/16/2018,Bensalem,PA,40.0994,-74.9326
1526350991,Monarch Adult Sighted,7/16/2018,Saginaw,MI,43.4318,-83.9768
1526350992,Monarch Adult Sighted,7/16/2018,Centerville,OH,39.6284,-84.1594
1526350996,Monarch Adult Sighted,7/16/2018,Langhorne,PA,40.1746,-74.9227
1526351001,Monarch Adult Sighted,7/16/2018,Lutsen,MN,47.6395,-90.7044
1526351002,Monarch Adult Sighted,7/16/2018,Hartland,ME,44.8965,-69.5129
1526351026,Monarch Adult Sighted,7/16/2018,Chatham-Kent,ON,42.409,-82.2196
1526351032,Monarch Adult Sighted,7/16/2018,Valley City,ND,46.9222,-98.0104
1526351033,Monarch Adult Sighted,7/16/2018,Haskell,OK,35.8204,-95.6741
1526351047,Monarch Adult Sighted,7/16/2018,Middletown,MD,39.4372,-77.5664
1526351074,Monarch Adult Sighted,7/16/2018,Enid,OK,36.4021,-97.8937
1526351075,Monarch Adult Sighted,7/16/2018,Mount Holly,VT,43.4308,-72.7881
1526351114,Monarch Adult Sighted,7/16/2018,Annapolis,MD,39.0223,-76.3979
1526351153,Monarch Adult Sighted,7/16/2018,Wilkes-Barre,PA,41.2766,-75.8306
1526351165,Monarch Adult Sighted,7/16/2018,Waterloo,ON,43.4592,-80.5424
1526351184,Monarch Adult Sighted,7/16/2018,Wantagh,NY,40.6992,-73.5011
1526351212,Monarch Adult Sighted,7/16/2018,Langhorne,PA,40.1746,-74.9227
1526351229,Monarch Adult Sighted,7/16/2018,Lake Linden,MI,47.3547,-87.9476
1526351231,Monarch Adult Sighted,7/16/2018,Lake Linden,MI,47.3547,-87.9476
1526351292,Monarch Adult Sighted,7/16/2018,Brighton,MI,42.5004,-83.7991
1526351348,Monarch Adult Sighted,7/16/2018,Arcade,NY,42.6253,-78.3604
1526351355,Monarch Adult Sighted,7/16/2018,Dickson,TN,36.0382,-87.3801
1526351513,Monarch Adult Sighted,7/16/2018,Burlington,ON,43.3255,-79.799
1526351549,Monarch Adult Sighted,7/16/2018,Allenton,WI,43.4219,-88.3677
1526351562,Monarch Adult Sighted,7/16/2018,Jackson,NJ,40.1058,-74.3544
1526351614,Monarch Adult Sighted,7/16/2018,Cape Ray,NL,47.6321,-59.2567
1526352102,Monarch Adult Sighted,7/16/2018,Burlington,ON,43.3226,-79.8217
1526350931,Monarch Adult Sighted,7/15/2018,Hammond,IN,41.5917,-87.5129
1526350796,Monarch Adult Sighted,7/15/2018,New Brighton,MN,45.0485,-93.2232
1526350800,Monarch Adult Sighted,7/15/2018,Saint Anthony,MN,45.0392,-93.2233
1526350828,Monarch Adult Sighted,7/15/2018,Ottawa,ON,45.1959,-75.8447
1526350840,Monarch Adult Sighted,7/15/2018,Newburgh,IN,37.9445,-87.4053
1526350854,Monarch Adult Sighted,7/15/2018,Ridgewood,NJ,40.983,-74.1067
1526350856,Monarch Adult Sighted,7/15/2018,Arden Hills,MN,45.0393,-93.1841
1526350857,Monarch Adult Sighted,7/15/2018,Arden Hills,MN,45.0385,-93.1827
1526350859,Monarch Adult Sighted,7/15/2018,Richer,MB,49.765,-96.5406
1526350862,Monarch Adult Sighted,7/15/2018,Ridgewood,NJ,40.983,-74.1067
1526350863,Monarch Adult Sighted,7/15/2018,Neptune City,NJ,40.2145,-74.0735
1526350873,Monarch Adult Sighted,7/15/2018,Broken Arrow,OK,35.9721,-95.846
1526350876,Monarch Adult Sighted,7/15/2018,Farmington,MN,44.6402,-93.1435
1526350879,Monarch Adult Sighted,7/15/2018,Wayne,NJ,40.9254,-74.2765
1526350885,Monarch Adult Sighted,7/15/2018,Chatham-Kent,ON,42.4088,-82.2196
1526350886,Monarch Adult Sighted,7/15/2018,Plainview,TX,34.1857,-101.7177
1526350896,Monarch Adult Sighted,7/15/2018,Bishopville,MD,38.4425,-75.1936
1526350903,Monarch Adult Sighted,7/15/2018,Minneapolis,MN,45.0329,-93.224
1526350904,Monarch Adult Sighted,7/15/2018,Skaneateles,NY,42.8565,-76.3295
1526350918,Monarch Adult Sighted,7/15/2018,St. Cloud,MN,45.4637,-94.1257
1526350920,Monarch Adult Sighted,7/15/2018,South Haven,MN,45.2238,-94.2414
1526350921,Monarch Adult Sighted,7/15/2018,Salem,MA,42.4943,-70.8916
1526350941,Monarch Adult Sighted,7/15/2018,Mont-Tremblant,QC,46.1845,-74.6193
1526350969,Monarch Adult Sighted,7/15/2018,York,PA,39.9159,-76.707
1526350986,Monarch Adult Sighted,7/15/2018,Centerville,OH,39.6404,-84.1285
1526351007,Monarch Adult Sighted,7/15/2018,Frelighsburg,QC,45.0555,-72.8375
1526351010,Monarch Adult Sighted,7/15/2018,Saint-Faustin-Lac-Carré,QC,46.1139,-74.4783
1526351012,Monarch Adult Sighted,7/15/2018,Saint-Faustin-Lac-Carré,QC,46.1137,-74.4813
1526351073,Monarch Adult Sighted,7/15/2018,Mount Holly,VT,43.4308,-72.7882
1526351135,Monarch Adult Sighted,7/15/2018,Hamilton,VA,39.1586,-77.6598
1526351150,Monarch Adult Sighted,7/15/2018,Grafton,NH,43.6203,-71.9901
1526351310,Monarch Adult Sighted,7/15/2018,Lincoln,MA,42.4079,-71.3317
1526351548,Monarch Adult Sighted,7/15/2018,Allenton,WI,43.4219,-88.3677
1526351747,Monarch Adult Sighted,7/15/2018,Burlington,ON,43.3226,-79.8215
1526351919,Monarch Adult Sighted,7/15/2018,Pittsburgh,PA,40.3356,-79.9606
1526352072,Monarch Adult Sighted,7/15/2018,Woodstock,ON,43.1315,-80.7472
1526352194,Monarch Adult Sighted,7/15/2018,Blockhouse,NS,44.4263,-64.4742
1526352195,Monarch Adult Sighted,7/15/2018,Blockhouse,NS,44.4262,-64.4747
1526352492,Monarch Adult Sighted,7/15/2018,Hubbard Lake,MI,44.822,-83.5461
1526352521,Monarch Adult Sighted,7/15/2018,Lynx,ON,50.1072,-85.9647
1526352849,Monarch Adult Sighted,7/15/2018,Randolph,VT,43.9353,-72.6718
1526350690,Monarch Adult Sighted,7/14/2018,Indian Lake,NY,43.7825,-74.2654
1526350696,Monarch Adult Sighted,7/14/2018,Saint Paul,MN,45.0507,-93.2195
1526350697,Monarch Adult Sighted,7/14/2018,Saint Anthony,MN,45.0475,-93.2225
1526350700,Monarch Adult Sighted,7/14/2018,Tulsa,OK,36.1607,-96.0225
1526350705,Monarch Adult Sighted,7/14/2018,New Brighton,MN,45.0575,-93.1937
1526350706,Monarch Adult Sighted,7/14/2018,New Brighton,MN,45.053,-93.1955
1526350710,Monarch Adult Sighted,7/14/2018,Lewisburg,WV,37.8241,-80.5233
1526350711,Monarch Adult Sighted,7/14/2018,Toledo,OH,41.5847,-83.6103
1526350713,Monarch Adult Sighted,7/14/2018,Edmond,OK,35.6528,-97.4781
1526350716,Monarch Adult Sighted,7/14/2018,Molalla,OR,45.1463,-122.5756
1526350729,Monarch Adult Sighted,7/14/2018,East Tawas,MI,44.3675,-83.4471
1526350731,Monarch Adult Sighted,7/14/2018,El Reno,OK,35.5323,-97.955
1526350732,Monarch Adult Sighted,7/14/2018,New Brighton,MN,45.0576,-93.1952
1526350737,Monarch Adult Sighted,7/14/2018,Duncan,OK,34.5163,-97.9629
1526350743,Monarch Adult Sighted,7/14/2018,Valley City,ND,46.923,-98.0101
1526350745,Monarch Adult Sighted,7/14/2018,Wellston,OK,35.6898,-97.0621
1526350746,Monarch Adult Sighted,7/14/2018,Florence,MS,32.0679,-90.2101
1526350749,Monarch Adult Sighted,7/14/2018,Lakeland,MN,44.9709,-92.7667
1526350751,Monarch Adult Sighted,7/14/2018,Saint Paul,MN,44.9763,-93.1498
1526350752,Monarch Adult Sighted,7/14/2018,Princeton,NJ,40.3491,-74.6387
1526350753,Monarch Adult Sighted,7/14/2018,Santa Fe,NM,35.687,-105.9378
1526350755,Monarch Adult Sighted,7/14/2018,Saint-Faustin-Lac-Carré,QC,46.1143,-74.478
1526350759,Monarch Adult Sighted,7/14/2018,Pointe-Claire,QC,45.4576,-73.7865
1526350760,Monarch Adult Sighted,7/14/2018,Fayetteville,AR,36.0822,-94.1719
1526350761,Monarch Adult Sighted,7/14/2018,Niobrara,NE,42.7474,-98.0462
1526350763,Monarch Adult Sighted,7/14/2018,Bellefonte,PA,40.9158,-77.7685
1526350764,Monarch Adult Sighted,7/14/2018,Arlington Heights,IL,42.0884,-87.9806
1526350771,Monarch Adult Sighted,7/14/2018,Andover,MN,45.2333,-93.2913
1526350783,Monarch Adult Sighted,7/14/2018,Thunder Bay,ON,48.3822,-89.2461
1526350785,Monarch Adult Sighted,7/14/2018,Mason,OH,39.3601,-84.3099
1526350786,Monarch Adult Sighted,7/14/2018,Burlington,KY,39.0158,-84.7524
1526350787,Monarch Adult Sighted,7/14/2018,Lebanon,OH,39.4353,-84.203
1526350788,Monarch Adult Sighted,7/14/2018,Waynesville,OH,39.532,-84.0865
1526350791,Monarch Adult Sighted,7/14/2018,Ann Arbor,MI,42.2568,-83.7714
1526350793,Monarch Adult Sighted,7/14/2018,Minneapolis,MN,44.9403,-93.2227
1526350795,Monarch Adult Sighted,7/14/2018,Chelsea,QC,45.4955,-75.7976
1526350823,Monarch Adult Sighted,7/14/2018,Allenton,WI,43.4217,-88.3675
1526350861,Monarch Adult Sighted,7/14/2018,Belzoni,MS,33.2771,-90.4959
1526350883,Monarch Adult Sighted,7/14/2018,Windham,NH,42.7813,-71.3221
1526350891,Monarch Adult Sighted,7/14/2018,Yellow Springs,OH,39.8064,-83.8869
1526350966,Monarch Adult Sighted,7/14/2018,Lusby,MD,38.3954,-76.4836
1526350974,Monarch Adult Sighted,7/14/2018,Morrisville,PA,40.2086,-74.7746
1526350978,Monarch Adult Sighted,7/14/2018,Levittown,PA,40.1551,-74.8288
1526350980,Monarch Adult Sighted,7/14/2018,Beach Haven,NJ,39.6429,-74.1804
1526350981,Monarch Adult Sighted,7/14/2018,Lacey Township,NJ,39.8651,-74.1574
1526351122,Monarch Adult Sighted,7/14/2018,Tulsa,OK,36.1258,-95.9794
1526351327,Monarch Adult Sighted,7/14/2018,Oshawa,ON,43.9517,-78.862
1526351379,Monarch Adult Sighted,7/14/2018,Dorset,ON,45.1579,-78.8448
1526351400,Monarch Adult Sighted,7/14/2018,Jackson,MI,42.213,-84.4628
1526351403,Monarch Adult Sighted,7/14/2018,Rochester,NY,43.103,-77.52
1526351714,Monarch Adult Sighted,7/14/2018,Burlington,ON,43.3215,-79.8193
1526352255,Monarch Adult Sighted,7/14/2018,Lyons,NE,41.966,-96.4507
1526351179,Monarch Adult Sighted,7/13/2018,Shirley,NY,40.7937,-72.8811
1526350680,Monarch Adult Sighted,7/13/2018,Mont-Tremblant,QC,46.1801,-74.5705
1526350603,Monarch Adult Sighted,7/13/2018,White Plains,NY,41.034,-73.7629
1526350604,Monarch Adult Sighted,7/13/2018,Edmond,OK,35.6528,-97.4781
1526350607,Monarch Adult Sighted,7/13/2018,Zephyrhills,FL,28.2503,-82.251
1526350611,Monarch Adult Sighted,7/13/2018,Indian Lake,NY,43.7825,-74.2654
1526350613,Monarch Adult Sighted,7/13/2018,Liverpool,NY,43.1213,-76.2472
1526350617,Monarch Adult Sighted,7/13/2018,New Brighton,MN,45.0488,-93.2232
1526350621,Monarch Adult Sighted,7/13/2018,Hartland,ME,44.8965,-69.5129
1526350624,Monarch Adult Sighted,7/13/2018,Harrisville,MI,44.6564,-83.2947
1526350628,Monarch Adult Sighted,7/13/2018,New Orleans,LA,29.9554,-90.1134
1526350629,Monarch Adult Sighted,7/13/2018,Fredericksburg,VA,38.2519,-77.4192
1526350632,Monarch Adult Sighted,7/13/2018,Hammond,IN,41.6001,-87.4519
1526350636,Monarch Adult Sighted,7/13/2018,Minneapolis,MN,45.0329,-93.2234
1526350637,Monarch Adult Sighted,7/13/2018,Minneapolis,MN,45.0329,-93.224
1526350639,Monarch Adult Sighted,7/13/2018,Arden Hills,MN,45.0538,-93.1855
