estimate,true_value,distance,obs,sd,estimator,perc,Q
100.9408115,113.29,-12.34918848,20,10,belitz,onset,0
136.4292255,113.29,23.13922548,20,10,belitz,onset,0
120.4161089,113.29,7.126108931,20,10,belitz,onset,0
120.1024205,113.29,6.812420528,20,10,belitz,onset,0
129.0568061,113.29,15.76680609,20,10,belitz,onset,0
93.32705406,113.29,-19.96294594,20,10,belitz,onset,0
91.30605712,113.29,-21.98394288,20,10,belitz,onset,0
109.2796952,113.29,-4.010304786,20,10,belitz,onset,0
104.7570348,113.29,-8.532965195,20,10,belitz,onset,0
133.5834483,113.29,20.29344825,20,10,belitz,onset,0
111.7864219,113.29,-1.503578105,20,10,belitz,onset,0
100.1807707,113.29,-13.10922934,20,10,belitz,onset,0
111.8571703,113.29,-1.4328297,20,10,belitz,onset,0
120.0965872,113.29,6.806587213,20,10,belitz,onset,0
111.6319611,113.29,-1.65803886,20,10,belitz,onset,0
113.2612099,113.29,-0.0287901,20,10,belitz,onset,0
108.5699469,113.29,-4.720053136,20,10,belitz,onset,0
121.8797991,113.29,8.589799083,20,10,belitz,onset,0
136.3647277,113.29,23.07472773,20,10,belitz,onset,0
96.10646825,113.29,-17.18353175,20,10,belitz,onset,0
106.4401714,113.29,-6.849828579,20,10,belitz,onset,0
93.95326741,113.29,-19.33673259,20,10,belitz,onset,0
114.5896158,113.29,1.299615786,20,10,belitz,onset,0
119.5673302,113.29,6.277330249,20,10,belitz,onset,0
100.8065895,113.29,-12.48341051,20,10,belitz,onset,0
92.1783958,76.58,15.5983958,20,20,belitz,onset,0
76.31183844,76.58,-0.268161559,20,20,belitz,onset,0
116.7288044,76.58,40.1488044,20,20,belitz,onset,0
93.89196281,76.58,17.31196281,20,20,belitz,onset,0
85.95771472,76.58,9.377714721,20,20,belitz,onset,0
91.23091662,76.58,14.65091662,20,20,belitz,onset,0
101.4012843,76.58,24.82128432,20,20,belitz,onset,0
92.4902937,76.58,15.9102937,20,20,belitz,onset,0
86.05193778,76.58,9.47193778,20,20,belitz,onset,0
116.725904,76.58,40.14590396,20,20,belitz,onset,0
113.7703619,76.58,37.19036186,20,20,belitz,onset,0
86.82883601,76.58,10.24883601,20,20,belitz,onset,0
110.169943,76.58,33.58994296,20,20,belitz,onset,0
80.49124981,76.58,3.911249811,20,20,belitz,onset,0
92.37014433,76.58,15.79014433,20,20,belitz,onset,0
101.9258085,76.58,25.34580846,20,20,belitz,onset,0
68.66107116,76.58,-7.918928844,20,20,belitz,onset,0
89.00897523,76.58,12.42897523,20,20,belitz,onset,0
85.73709923,76.58,9.157099228,20,20,belitz,onset,0
134.0681191,76.58,57.48811911,20,20,belitz,onset,0
67.32970724,76.58,-9.250292758,20,20,belitz,onset,0
93.42765076,76.58,16.84765076,20,20,belitz,onset,0
92.10340197,76.58,15.52340197,20,20,belitz,onset,0
96.84994051,76.58,20.26994051,20,20,belitz,onset,0
71.80046636,76.58,-4.779533642,20,20,belitz,onset,0
93.67297215,76.58,17.09297215,20,20,belitz,onset,0
79.34656625,76.58,2.766566254,20,20,belitz,onset,0
96.18591867,76.58,19.60591867,20,20,belitz,onset,0
77.55167983,76.58,0.97167983,20,20,belitz,onset,0
100.6137953,76.58,24.03379533,20,20,belitz,onset,0
100.4556097,76.58,23.87560969,20,20,belitz,onset,0
119.1315778,76.58,42.5515778,20,20,belitz,onset,0
110.7285903,76.58,34.14859035,20,20,belitz,onset,0
116.0623332,76.58,39.4823332,20,20,belitz,onset,0
74.19916644,76.58,-2.38083356,20,20,belitz,onset,0
106.1629011,76.58,29.58290105,20,20,belitz,onset,0
131.2329669,76.58,54.65296688,20,20,belitz,onset,0
82.12819196,76.58,5.548191962,20,20,belitz,onset,0
96.20744427,76.58,19.62744427,20,20,belitz,onset,0
120.8722632,76.58,44.29226317,20,20,belitz,onset,0
67.01000022,76.58,-9.569999778,20,20,belitz,onset,0
67.97506664,76.58,-8.604933361,20,20,belitz,onset,0
73.28382923,76.58,-3.296170768,20,20,belitz,onset,0
100.8733145,76.58,24.29331446,20,20,belitz,onset,0
79.79871809,76.58,3.218718086,20,20,belitz,onset,0
79.49906903,76.58,2.919069027,20,20,belitz,onset,0
103.6273493,76.58,27.04734933,20,20,belitz,onset,0
99.44239332,76.58,22.86239332,20,20,belitz,onset,0
71.68374223,76.58,-4.896257773,20,20,belitz,onset,0
91.63164435,76.58,15.05164435,20,20,belitz,onset,0
125.3690154,76.58,48.78901538,20,20,belitz,onset,0
87.90732644,76.58,11.32732644,20,20,belitz,onset,0
105.759832,76.58,29.17983197,20,20,belitz,onset,0
113.9320622,76.58,37.35206221,20,20,belitz,onset,0
112.2891076,76.58,35.70910763,20,20,belitz,onset,0
99.105615,76.58,22.525615,20,20,belitz,onset,0
89.86807457,76.58,13.28807457,20,20,belitz,onset,0
159.1011934,76.58,82.52119335,20,20,belitz,onset,0
86.20631722,76.58,9.626317219,20,20,belitz,onset,0
120.0184585,76.58,43.43845847,20,20,belitz,onset,0
92.40348734,76.58,15.82348734,20,20,belitz,onset,0
112.6202387,76.58,36.04023872,20,20,belitz,onset,0
92.91655167,76.58,16.33655167,20,20,belitz,onset,0
85.57939625,76.58,8.999396249,20,20,belitz,onset,0
74.91467845,76.58,-1.665321549,20,20,belitz,onset,0
139.8864937,76.58,63.30649375,20,20,belitz,onset,0
100.5261535,76.58,23.94615351,20,20,belitz,onset,0
99.60086069,76.58,23.02086069,20,20,belitz,onset,0
98.77591416,76.58,22.19591416,20,20,belitz,onset,0
100.4315157,76.58,23.85151568,20,20,belitz,onset,0
81.53896731,76.58,4.958967312,20,20,belitz,onset,0
92.55579038,76.58,15.97579038,20,20,belitz,onset,0
92.10864184,76.58,15.52864184,20,20,belitz,onset,0
89.13350548,76.58,12.55350548,20,20,belitz,onset,0
89.9783542,76.58,13.3983542,20,20,belitz,onset,0
83.62199479,76.58,7.041994792,20,20,belitz,onset,0
124.7238035,76.58,48.14380354,20,20,belitz,onset,0
99.87468545,76.58,23.29468545,20,20,belitz,onset,0
98.53665999,76.58,21.95665999,20,20,belitz,onset,0
113.1518549,76.58,36.57185488,20,20,belitz,onset,0
76.11624356,76.58,-0.463756435,20,20,belitz,onset,0
87.80933196,76.58,11.22933196,20,20,belitz,onset,0
91.5498438,76.58,14.9698438,20,20,belitz,onset,0
98.5053738,76.58,21.9253738,20,20,belitz,onset,0
118.3068075,76.58,41.72680752,20,20,belitz,onset,0
100.4031944,76.58,23.82319443,20,20,belitz,onset,0
84.98083895,76.58,8.400838952,20,20,belitz,onset,0
106.8816125,76.58,30.30161253,20,20,belitz,onset,0
120.9390108,76.58,44.35901079,20,20,belitz,onset,0
94.13780551,76.58,17.55780551,20,20,belitz,onset,0
93.3405463,76.58,16.7605463,20,20,belitz,onset,0
97.71361904,76.58,21.13361904,20,20,belitz,onset,0
101.4766845,76.58,24.89668454,20,20,belitz,onset,0
125.2712552,76.58,48.69125519,20,20,belitz,onset,0
86.26610651,76.58,9.686106507,20,20,belitz,onset,0
95.81740042,76.58,19.23740042,20,20,belitz,onset,0
89.89179962,76.58,13.31179962,20,20,belitz,onset,0
103.378319,76.58,26.79831904,20,20,belitz,onset,0
107.6329558,76.58,31.0529558,20,20,belitz,onset,0
92.23872691,76.58,15.65872691,20,20,belitz,onset,0
112.2958813,113.29,-0.994118683,50,10,belitz,onset,0
108.0994181,113.29,-5.190581935,50,10,belitz,onset,0
103.7042125,113.29,-9.585787479,50,10,belitz,onset,0
112.3916228,113.29,-0.898377216,50,10,belitz,onset,0
108.7619507,113.29,-4.528049313,50,10,belitz,onset,0
91.63479798,113.29,-21.65520202,50,10,belitz,onset,0
107.0276852,113.29,-6.262314849,50,10,belitz,onset,0
122.011457,113.29,8.721456988,50,10,belitz,onset,0
106.9188095,113.29,-6.371190489,50,10,belitz,onset,0
97.7344043,113.29,-15.5555957,50,10,belitz,onset,0
132.3242357,113.29,19.03423568,50,10,belitz,onset,0
112.1186747,113.29,-1.171325276,50,10,belitz,onset,0
122.871457,113.29,9.581456953,50,10,belitz,onset,0
119.7484183,113.29,6.458418272,50,10,belitz,onset,0
115.3548129,113.29,2.064812863,50,10,belitz,onset,0
114.0274701,113.29,0.737470091,50,10,belitz,onset,0
116.4425701,113.29,3.152570118,50,10,belitz,onset,0
134.8939058,113.29,21.60390577,50,10,belitz,onset,0
115.3881783,113.29,2.09817832,50,10,belitz,onset,0
133.1668047,113.29,19.87680466,50,10,belitz,onset,0
105.4946699,113.29,-7.795330104,50,10,belitz,onset,0
125.7665621,113.29,12.47656208,50,10,belitz,onset,0
120.0086429,113.29,6.718642893,50,10,belitz,onset,0
93.25380308,113.29,-20.03619692,50,10,belitz,onset,0
114.7731069,113.29,1.483106893,50,10,belitz,onset,0
113.9216614,113.29,0.631661416,50,10,belitz,onset,0
106.4998029,113.29,-6.79019713,50,10,belitz,onset,0
113.8963209,113.29,0.606320881,50,10,belitz,onset,0
108.7099904,113.29,-4.580009554,50,10,belitz,onset,0
109.1600038,113.29,-4.129996244,50,10,belitz,onset,0
118.0615533,113.29,4.771553269,50,10,belitz,onset,0
101.3450749,113.29,-11.9449251,50,10,belitz,onset,0
129.9623809,113.29,16.6723809,50,10,belitz,onset,0
101.8987186,113.29,-11.39128142,50,10,belitz,onset,0
116.1144138,113.29,2.824413757,50,10,belitz,onset,0
117.6972175,113.29,4.407217518,50,10,belitz,onset,0
113.0291988,113.29,-0.26080117,50,10,belitz,onset,0
127.5210061,113.29,14.2310061,50,10,belitz,onset,0
104.5729942,113.29,-8.717005792,50,10,belitz,onset,0
112.9554967,113.29,-0.334503329,50,10,belitz,onset,0
101.1852814,113.29,-12.10471855,50,10,belitz,onset,0
112.0552326,113.29,-1.234767374,50,10,belitz,onset,0
100.7624381,113.29,-12.52756189,50,10,belitz,onset,0
122.4494038,113.29,9.159403784,50,10,belitz,onset,0
116.5206557,113.29,3.230655726,50,10,belitz,onset,0
117.6719657,113.29,4.381965681,50,10,belitz,onset,0
104.6298439,113.29,-8.660156065,50,10,belitz,onset,0
120.8436629,113.29,7.553662919,50,10,belitz,onset,0
107.6911469,113.29,-5.598853109,50,10,belitz,onset,0
101.3447347,113.29,-11.9452653,50,10,belitz,onset,0
103.019672,113.29,-10.27032797,50,10,belitz,onset,0
109.1520225,113.29,-4.137977466,50,10,belitz,onset,0
119.4060187,113.29,6.116018694,50,10,belitz,onset,0
117.3619622,113.29,4.071962235,50,10,belitz,onset,0
119.33687,113.29,6.046870028,50,10,belitz,onset,0
114.5877538,113.29,1.297753779,50,10,belitz,onset,0
107.2221111,113.29,-6.067888939,50,10,belitz,onset,0
116.3494629,113.29,3.059462873,50,10,belitz,onset,0
113.7143066,113.29,0.424306558,50,10,belitz,onset,0
124.2516248,113.29,10.96162476,50,10,belitz,onset,0
109.6117949,113.29,-3.678205106,50,10,belitz,onset,0
106.4842586,113.29,-6.805741434,50,10,belitz,onset,0
127.4595312,113.29,14.16953117,50,10,belitz,onset,0
113.9718245,113.29,0.68182449,50,10,belitz,onset,0
122.9753547,113.29,9.685354741,50,10,belitz,onset,0
103.4894548,113.29,-9.800545152,50,10,belitz,onset,0
113.2984446,113.29,0.008444598,50,10,belitz,onset,0
128.2501463,113.29,14.96014634,50,10,belitz,onset,0
105.964988,113.29,-7.325011957,50,10,belitz,onset,0
102.5775627,113.29,-10.71243729,50,10,belitz,onset,0
103.5660956,113.29,-9.723904352,50,10,belitz,onset,0
126.2953138,113.29,13.00531381,50,10,belitz,onset,0
124.2187586,113.29,10.92875861,50,10,belitz,onset,0
