"estimate","true_value","distance","obs","sd","estimator","perc","Q"
185.531616815261,200.16,-14.6283831847386,10,20,"mean","Mean",50.5
186.50423134921,200.16,-13.6557686507898,10,20,"mean","Mean",50.5
190.253499266471,200.16,-9.90650073352859,10,20,"mean","Mean",50.5
177.25424904901,200.16,-22.9057509509896,10,20,"mean","Mean",50.5
194.872068341841,200.16,-5.28793165815924,10,20,"mean","Mean",50.5
199.190534774849,200.16,-0.969465225151168,10,20,"mean","Mean",50.5
192.328317573732,200.16,-7.83168242626758,10,20,"mean","Mean",50.5
190.970621624552,200.16,-9.1893783754484,10,20,"mean","Mean",50.5
184.922675722824,200.16,-15.2373242771759,10,20,"mean","Mean",50.5
186.323380271653,200.16,-13.836619728347,10,20,"mean","Mean",50.5
183.387449246958,200.16,-16.7725507530422,10,20,"mean","Mean",50.5
191.34902869352,200.16,-8.81097130648013,10,20,"mean","Mean",50.5
186.242736879059,200.16,-13.9172631209406,10,20,"mean","Mean",50.5
185.742815471475,200.16,-14.4171845285254,10,20,"mean","Mean",50.5
191.322551463305,200.16,-8.83744853669532,10,20,"mean","Mean",50.5
184.370974899822,200.16,-15.7890251001777,10,20,"mean","Mean",50.5
202.696518601425,200.16,2.53651860142503,10,20,"mean","Mean",50.5
178.657309198764,200.16,-21.5026908012359,10,20,"mean","Mean",50.5
190.640316439988,200.16,-9.51968356001186,10,20,"mean","Mean",50.5
193.721716584368,200.16,-6.43828341563221,10,20,"mean","Mean",50.5
186.542989292335,200.16,-13.617010707665,10,20,"mean","Mean",50.5
187.949770030867,200.16,-12.2102299691327,10,20,"mean","Mean",50.5
190.273560325384,200.16,-9.88643967461604,10,20,"mean","Mean",50.5
193.245927885359,200.16,-6.91407211464124,10,20,"mean","Mean",50.5
198.605018263035,200.16,-1.55498173696466,10,20,"mean","Mean",50.5
187.319185536417,200.16,-12.8408144635832,10,20,"mean","Mean",50.5
182.328061555216,200.16,-17.8319384447837,10,20,"mean","Mean",50.5
188.859189223471,200.16,-11.3008107765293,10,20,"mean","Mean",50.5
200.817264589148,200.16,0.657264589147985,10,20,"mean","Mean",50.5
188.437692439016,200.16,-11.7223075609839,10,20,"mean","Mean",50.5
188.973685675307,200.16,-11.186314324693,10,20,"mean","Mean",50.5
188.327906939532,200.16,-11.8320930604681,10,20,"mean","Mean",50.5
188.473482031112,200.16,-11.6865179688877,10,20,"mean","Mean",50.5
191.802889230084,200.16,-8.3571107699162,10,20,"mean","Mean",50.5
190.22166588438,200.16,-9.93833411561997,10,20,"mean","Mean",50.5
181.190301613664,200.16,-18.9696983863364,10,20,"mean","Mean",50.5
190.463162757577,200.16,-9.69683724242273,10,20,"mean","Mean",50.5
186.072772815265,200.16,-14.0872271847355,10,20,"mean","Mean",50.5
180.666686274538,200.16,-19.4933137254622,10,20,"mean","Mean",50.5
185.359121197871,200.16,-14.8008788021287,10,20,"mean","Mean",50.5
182.239109149874,200.16,-17.9208908501256,10,20,"mean","Mean",50.5
190.500776978643,200.16,-9.65922302135746,10,20,"mean","Mean",50.5
187.116312100402,200.16,-13.0436878995976,10,20,"mean","Mean",50.5
192.689447057159,200.16,-7.47055294284144,10,20,"mean","Mean",50.5
189.638446778099,200.16,-10.5215532219012,10,20,"mean","Mean",50.5
198.984721067576,200.16,-1.17527893242382,10,20,"mean","Mean",50.5
191.573131941034,200.16,-8.58686805896565,10,20,"mean","Mean",50.5
192.816459274723,200.16,-7.34354072527691,10,20,"mean","Mean",50.5
185.640448649109,200.16,-14.5195513508907,10,20,"mean","Mean",50.5
185.293977010434,200.16,-14.8660229895663,10,20,"mean","Mean",50.5
179.653908215206,200.16,-20.5060917847935,10,20,"mean","Mean",50.5
194.455976969225,200.16,-5.70402303077503,10,20,"mean","Mean",50.5
203.482499489202,200.16,3.32249948920222,10,20,"mean","Mean",50.5
172.111375927822,200.16,-28.048624072178,10,20,"mean","Mean",50.5
174.354216001992,200.16,-25.8057839980084,10,20,"mean","Mean",50.5
187.860957487497,200.16,-12.2990425125031,10,20,"mean","Mean",50.5
201.184929928099,200.16,1.02492992809923,10,20,"mean","Mean",50.5
193.240083004527,200.16,-6.91991699547287,10,20,"mean","Mean",50.5
191.932104527123,200.16,-8.2278954728769,10,20,"mean","Mean",50.5
188.004990819056,200.16,-12.1550091809436,10,20,"mean","Mean",50.5
188.237548818682,200.16,-11.9224511813177,10,20,"mean","Mean",50.5
189.554908638232,200.16,-10.6050913617678,10,20,"mean","Mean",50.5
180.310373974289,200.16,-19.8496260257107,10,20,"mean","Mean",50.5
178.30738445141,200.16,-21.8526155485897,10,20,"mean","Mean",50.5
192.159108272425,200.19,-8.03089172757515,10,40,"mean","Mean",50.5
173.762902681985,200.19,-26.4270973180148,10,40,"mean","Mean",50.5
171.109529053966,200.19,-29.0804709460341,10,40,"mean","Mean",50.5
176.239213308169,200.19,-23.950786691831,10,40,"mean","Mean",50.5
179.974112021031,200.19,-20.2158879789694,10,40,"mean","Mean",50.5
168.042290918817,200.19,-32.1477090811835,10,40,"mean","Mean",50.5
