"scientific_name","latitude","longitude","id","user_login","observed_on","day","year","data_source","file","adults","life_stage"
"Danaus plexippus",40.2821583333,-74.8450166667,16246291,"sjs34","2018-09-02",245,2018,"iNaturalist","d_plexippus16246291.jpg",0,"L"
"Danaus plexippus",40.2820133333,-74.8455883333,16246415,"sjs34","2018-09-02",245,2018,"iNaturalist","d_plexippus16246415.jpg",0,"P"
"Danaus plexippus",39.7314133333,-75.7646633333,16246655,"octobertraveler","2018-09-03",246,2018,"iNaturalist","d_plexippus16246655.jpg",1,"-"
"Danaus plexippus",38.6340446472,-90.3244628906,16247521,"leightonreid","2018-08-30",242,2018,"iNaturalist","d_plexippus16247521.jpg",1,"-"
"Danaus plexippus",41.0440177917,-75.3630523682,16247762,"apgarm","2018-09-05",248,2018,"iNaturalist","d_plexippus16247762.jpg",1,"-"
"Danaus plexippus",41.0440788269,-75.3629150391,16247940,"apgarm","2018-09-05",248,2018,"iNaturalist","d_plexippus16247940.jpg",0,"L"
"Danaus plexippus",38.913027496,-76.9398360127,16249768,"krosenthal","2018-09-05",248,2018,"iNaturalist","d_plexippus16249768.jpg",1,"-"
"Danaus plexippus",38.9135176345,-76.9447235408,16249789,"krosenthal","2018-09-05",248,2018,"iNaturalist","d_plexippus16249789.jpg",1,"-"
"Danaus plexippus",37.190851978,-93.2813732752,16250362,"loisz","2018-09-05",248,2018,"iNaturalist","d_plexippus16250362.jpg",1,"-"
"Danaus plexippus",36.4560034112,-86.6815040063,16251580,"wildbeautynatives","2018-09-05",248,2018,"iNaturalist","d_plexippus16251580.jpg",1,"-"
"Danaus plexippus",40.9116997181,-81.4701730754,16254043,"jcefus","2018-09-02",245,2018,"iNaturalist","d_plexippus16254043.jpg",1,"-"
"Danaus plexippus",38.4820731,-90.8246066,16254936,"stacia-a","2018-09-01",244,2018,"iNaturalist","d_plexippus16254936.jpg",1,"-"
"Danaus plexippus",37.5181427002,-77.4127807617,16254994,"shaunreardon","2018-09-05",248,2018,"iNaturalist","d_plexippus16254994.jpg",1,"-"
"Danaus plexippus",36.0308239796,-86.8585009129,16258341,"sarah374","2018-09-06",249,2018,"iNaturalist","d_plexippus16258341.jpg",0,"L"
"Danaus plexippus",36.470888,-84.6513251,16259119,"cstrand","2018-09-06",249,2018,"iNaturalist","d_plexippus16259119.jpg",0,"L"
"Danaus plexippus",40.9705414949,-75.1717958786,16259578,"emilyrollinson","2018-09-06",249,2018,"iNaturalist","d_plexippus16259578.jpg",1,"-"
"Danaus plexippus",39.3196,-76.6530133333,16259997,"samueldlittle","2018-09-04",247,2018,"iNaturalist","d_plexippus16259997.jpg",1,"-"
"Danaus plexippus",40.98737898,-81.61870482,16260375,"tinapost","2018-09-05",248,2018,"iNaturalist","d_plexippus16260375.jpg",1,"-"
"Danaus plexippus",39.8353004689,-77.2354273126,16260396,"mattwalker","2018-09-06",249,2018,"iNaturalist","d_plexippus16260396.jpg",1,"-"
"Danaus plexippus",40.98733141,-81.61872012,16260556,"tinapost","2018-08-30",242,2018,"iNaturalist","d_plexippus16260556.jpg",1,"-"
"Danaus plexippus",38.8653133333,-77.0135638833,16261000,"onertwons","2018-09-06",249,2018,"iNaturalist","d_plexippus16261000.jpg",1,"-"
"Danaus plexippus",38.86337,-77.01531945,16261100,"onertwons","2018-09-06",249,2018,"iNaturalist","d_plexippus16261100.jpg",1,"-"
"Danaus plexippus",40.7445693083,-73.8481085434,16261235,"cesarcastillo","2018-08-26",238,2018,"iNaturalist","d_plexippus16261235.jpg",1,"-"
"Danaus plexippus",38.9772894595,-77.3570515808,16262005,"imasongster","2018-09-05",248,2018,"iNaturalist","d_plexippus16262005.jpg",1,"-"
"Danaus plexippus",40.8906833333,-79.7750466667,16262020,"jonsrice","2018-08-06",218,2018,"iNaturalist","d_plexippus16262020.jpg",1,"-"
"Danaus plexippus",39.80358,-84.20427,16264164,"bamedlin","2018-09-06",249,2018,"iNaturalist","d_plexippus16264164.jpg",0,"L"
"Danaus plexippus",39.5159098983,-76.7097115116,16264752,"bbull","2018-09-06",249,2018,"iNaturalist","d_plexippus16264752.jpg",1,"-"
"Danaus plexippus",39.8770944312,-75.669245406,16264824,"natclawson","2018-07-20",201,2018,"iNaturalist","d_plexippus16264824.jpg",1,"-"
"Danaus plexippus",41.8816261292,-87.6219329834,16265938,"josh-farnum","2018-09-06",249,2018,"iNaturalist","d_plexippus16265938.jpg",1,"-"
"Danaus plexippus",40.9080543518,-90.6472244263,16267944,"jane58243","2018-08-31",243,2018,"iNaturalist","d_plexippus16267944.jpg",1,"-"
"Danaus plexippus",39.47008,-87.4004883333,16268633,"jg5","2018-09-06",249,2018,"iNaturalist","d_plexippus16268633.jpg",1,"-"
"Danaus plexippus",41.2830871996,-81.8692906481,16269306,"dosh2o","2018-09-06",249,2018,"iNaturalist","d_plexippus16269306.jpg",1,"-"
"Danaus plexippus",41.2062123651,-81.3764643297,16270730,"pat_lorch","2018-09-06",249,2018,"iNaturalist","d_plexippus16270730.jpg",0,"L"
"Danaus plexippus",40.30985157,-80.03800738,16271905,"joepapp01","2018-08-05",217,2018,"iNaturalist","d_plexippus16271905.jpg",1,"-"
"Danaus plexippus",40.3098494,-80.0380374,16272337,"joepapp01","2018-07-15",196,2018,"iNaturalist","d_plexippus16272337.jpg",1,"-"
"Danaus plexippus",39.0640305,-79.418075,16274334,"wvabeek","2018-09-03",246,2018,"iNaturalist","d_plexippus16274334.jpg",0,"L"
"Danaus plexippus",39.4697482565,-87.4001731917,16274616,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274616.jpg",1,"-"
"Danaus plexippus",39.4696751316,-87.4002070847,16274622,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274622.jpg",1,"-"
"Danaus plexippus",39.4698609413,-87.4001272243,16274626,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274626.jpg",1,"-"
"Danaus plexippus",39.4704233071,-87.4000021175,16274629,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274629.jpg",1,"-"
"Danaus plexippus",39.4704844146,-87.4002177197,16274634,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274634.jpg",1,"-"
"Danaus plexippus",39.4700459189,-87.4005020339,16274635,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274635.jpg",1,"-"
"Danaus plexippus",39.470008649,-87.4006093223,16274637,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274637.jpg",1,"-"
"Danaus plexippus",39.4699755201,-87.4007426633,16274640,"jspeer3","2018-09-06",249,2018,"iNaturalist","d_plexippus16274640.jpg",1,"-"
"Danaus plexippus",38.943405,-76.94307,16275149,"jorbogmont","2018-09-06",249,2018,"iNaturalist","d_plexippus16275149.jpg",1,"-"
"Danaus plexippus",38.494877,-90.384253,16277377,"mssquared","2018-09-05",248,2018,"iNaturalist","d_plexippus16277377.jpg",0,"L"
"Danaus plexippus",38.1879615784,-75.9396820068,16277681,"dana110","2018-09-06",249,2018,"iNaturalist","d_plexippus16277681.jpg",1,"-"
"Danaus plexippus",41.0421638489,-75.3501281738,16277861,"apgarm","2018-09-05",248,2018,"iNaturalist","d_plexippus16277861.jpg",0,"L"
"Danaus plexippus",39.59618,-79.9571916667,16281133,"johnboback","2018-09-06",249,2018,"iNaturalist","d_plexippus16281133.jpg",0,"L"
"Danaus plexippus",36.15635,-80.2992033333,16282334,"ggnoma","2018-09-02",245,2018,"iNaturalist","d_plexippus16282334.jpg",0,"L"
"Danaus plexippus",38.92126816,-77.28507951,16283596,"allenh1926","2018-09-07",250,2018,"iNaturalist","d_plexippus16283596.jpg",0,"L"
"Danaus plexippus",39.874926768,-84.089808395,16283607,"mikeabel","2018-08-31",243,2018,"iNaturalist","d_plexippus16283607.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,16284287,"jpviolette","2018-08-28",240,2018,"iNaturalist","d_plexippus16284287.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284288,"jpviolette","2018-08-28",240,2018,"iNaturalist","d_plexippus16284288.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284289,"jpviolette","2018-08-28",240,2018,"iNaturalist","d_plexippus16284289.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284290,"jpviolette","2018-08-28",240,2018,"iNaturalist","d_plexippus16284290.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284292,"jpviolette","2018-08-29",241,2018,"iNaturalist","d_plexippus16284292.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284294,"jpviolette","2018-08-29",241,2018,"iNaturalist","d_plexippus16284294.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284295,"jpviolette","2018-08-30",242,2018,"iNaturalist","d_plexippus16284295.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284297,"jpviolette","2018-08-31",243,2018,"iNaturalist","d_plexippus16284297.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,16284299,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284299.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284300,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284300.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284301,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284301.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284302,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284302.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284303,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284303.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,16284304,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284304.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284307,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284307.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284308,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284308.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284309,"jpviolette","2018-09-04",247,2018,"iNaturalist","d_plexippus16284309.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284311,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284311.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284312,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284312.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284313,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284313.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284314,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284314.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284315,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284315.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284316,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284316.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284317,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284317.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16284318,"jpviolette","2018-09-05",248,2018,"iNaturalist","d_plexippus16284318.jpg",0,"L"
"Danaus plexippus",38.9598820153,-76.9471608831,16284899,"geem","2018-09-07",250,2018,"iNaturalist","d_plexippus16284899.jpg",1,"-"
"Danaus plexippus",40.7126701484,-73.9762431198,16286288,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16286288.jpg",1,"-"
"Danaus plexippus",39.386507473,-84.3414444757,16286980,"adnanilyas","2018-09-07",250,2018,"iNaturalist","d_plexippus16286980.jpg",1,"-"
"Danaus plexippus",40.7130524051,-73.9769326151,16287565,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16287565.jpg",1,"-"
"Danaus plexippus",40.7130940212,-73.9770105668,16287576,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16287576.jpg",1,"-"
"Danaus plexippus",38.97182,-76.9241416667,16288007,"carusocm","2018-09-07",250,2018,"iNaturalist","d_plexippus16288007.jpg",1,"-"
"Danaus plexippus",40.7134722965,-73.9760359191,16288467,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16288467.jpg",0,"L"
"Danaus plexippus",40.7132982044,-73.9760712907,16288482,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16288482.jpg",1,"-"
"Danaus plexippus",40.71405706,-73.9757994656,16288703,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16288703.jpg",1,"-"
"Danaus plexippus",40.7138862368,-73.9759229311,16288735,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16288735.jpg",1,"-"
"Danaus plexippus",40.7122198725,-73.9763825108,16290056,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16290056.jpg",1,"-"
"Danaus plexippus",38.5514030457,-90.5500717163,16290150,"krutledge","2018-09-07",250,2018,"iNaturalist","d_plexippus16290150.jpg",1,"-"
"Danaus plexippus",36.20703,-93.1212221667,16290928,"swomack","2018-09-07",250,2018,"iNaturalist","d_plexippus16290928.jpg",1,"-"
"Danaus plexippus",36.2946501026,-84.2623157149,16291181,"estabrooks","2018-09-07",250,2018,"iNaturalist","d_plexippus16291181.jpg",1,"-"
"Danaus plexippus",40.70289315,-73.85598862,16291543,"nick_dubin","2018-08-26",238,2018,"iNaturalist","d_plexippus16291543.jpg",1,"-"
"Danaus plexippus",40.4786412027,-79.9162509529,16292014,"nrpeters","2018-09-07",250,2018,"iNaturalist","d_plexippus16292014.jpg",0,"L"
"Danaus plexippus",40.4786716239,-79.9162160114,16292051,"nrpeters","2018-09-07",250,2018,"iNaturalist","d_plexippus16292051.jpg",1,"-"
"Danaus plexippus",40.2408676147,-83.0760345459,16292101,"jasongrave","2018-09-07",250,2018,"iNaturalist","d_plexippus16292101.jpg",1,"-"
"Danaus plexippus",39.2489347038,-78.3071347484,16292497,"emma_06","2018-09-07",250,2018,"iNaturalist","d_plexippus16292497.jpg",0,"L"
"Danaus plexippus",38.6045415486,-90.4524550303,16292716,"yukonsully","2018-09-07",250,2018,"iNaturalist","d_plexippus16292716.jpg",1,"-"
"Danaus plexippus",39.9219665527,-83.7885437012,16292863,"norbert1063","2018-09-07",250,2018,"iNaturalist","d_plexippus16292863.jpg",1,"-"
"Danaus plexippus",39.0733657399,-74.8968146369,16292902,"stephen158","2018-09-07",250,2018,"iNaturalist","d_plexippus16292902.jpg",1,"-"
"Danaus plexippus",38.8834638889,-77.0203388889,16293179,"lorib2","2018-09-07",250,2018,"iNaturalist","d_plexippus16293179.jpg",1,"-"
"Danaus plexippus",40.0836445,-75.1116638333,16293261,"ryan117","2018-09-07",250,2018,"iNaturalist","d_plexippus16293261.jpg",0,"L"
"Danaus plexippus",40.0837471667,-75.111725,16293525,"ryan117","2018-09-07",250,2018,"iNaturalist","d_plexippus16293525.jpg",0,"P"
"Danaus plexippus",40.7122008875,-73.9763831814,16294044,"craghorne","2018-09-07",250,2018,"iNaturalist","d_plexippus16294044.jpg",1,"-"
"Danaus plexippus",38.9179684284,-76.9489115919,16295101,"dossification","2018-09-07",250,2018,"iNaturalist","d_plexippus16295101.jpg",1,"-"
"Danaus plexippus",38.764175,-78.226975,16295487,"rangerscott","2018-09-07",250,2018,"iNaturalist","d_plexippus16295487.jpg",0,"L"
"Danaus plexippus",40.24209344,-83.07664936,16295697,"malisaspring","2018-09-07",250,2018,"iNaturalist","d_plexippus16295697.jpg",0,"P"
"Danaus plexippus",41.3676532388,-81.9746258114,16296856,"loligo","2018-09-06",249,2018,"iNaturalist","d_plexippus16296856.jpg",1,"-"
"Danaus plexippus",38.939388994,-77.0620795738,16296943,"ibaline","2018-09-07",250,2018,"iNaturalist","d_plexippus16296943.jpg",1,"-"
"Danaus plexippus",37.5699644024,-84.2899989524,16297194,"carmkicks","2018-09-07",250,2018,"iNaturalist","d_plexippus16297194.jpg",1,"-"
"Danaus plexippus",39.470493518,-87.4004732496,16297673,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16297673.jpg",1,"-"
"Danaus plexippus",39.4704949162,-87.4004690229,16297691,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16297691.jpg",1,"-"
"Danaus plexippus",40.2425140283,-83.0764236768,16299150,"nichols23","2018-09-07",250,2018,"iNaturalist","d_plexippus16299150.jpg",1,"-"
"Danaus plexippus",39.4699645188,-87.4004461195,16299259,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16299259.jpg",1,"-"
"Danaus plexippus",39.4700009714,-87.4005909588,16299263,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16299263.jpg",1,"-"
"Danaus plexippus",39.4700299591,-87.4005909588,16299268,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16299268.jpg",1,"-"
"Danaus plexippus",39.4700382413,-87.4006124165,16299271,"jspeer3","2018-09-07",250,2018,"iNaturalist","d_plexippus16299271.jpg",1,"-"
"Danaus plexippus",37.56660325,-84.2909471,16300348,"jabrams_foc","2018-09-07",250,2018,"iNaturalist","d_plexippus16300348.jpg",1,"-"
"Danaus plexippus",38.055553568,-76.6476720033,16300558,"katharinab","2018-09-01",244,2018,"iNaturalist","d_plexippus16300558.jpg",1,"-"
"Danaus plexippus",38.855419,-77.0521289,16301782,"argyl","2018-09-06",249,2018,"iNaturalist","d_plexippus16301782.jpg",1,"-"
"Danaus plexippus",40.4002116667,-80.0283888333,16301918,"sarahviszneki","2018-09-07",250,2018,"iNaturalist","d_plexippus16301918.jpg",1,"-"
"Danaus plexippus",36.4869179326,-84.6965502717,16303706,"cstrand","2018-09-07",250,2018,"iNaturalist","d_plexippus16303706.jpg",1,"-"
"Danaus plexippus",38.5887374878,-92.2312316895,16303777,"pwinn47","2018-09-07",250,2018,"iNaturalist","d_plexippus16303777.jpg",0,"L"
"Danaus plexippus",39.3062466669,-76.6087184807,16304004,"elipousson","2018-09-07",250,2018,"iNaturalist","d_plexippus16304004.jpg",1,"-"
"Danaus plexippus",38.9772811796,-77.3570341573,16304401,"imasongster","2018-09-07",250,2018,"iNaturalist","d_plexippus16304401.jpg",0,"L"
"Danaus plexippus",41.78203,-87.5733146,16307072,"randyshonkwiler","2018-09-04",247,2018,"iNaturalist","d_plexippus16307072.jpg",1,"-"
"Danaus plexippus",39.7688779355,-86.1726213515,16308092,"jne1965","2018-09-02",245,2018,"iNaturalist","d_plexippus16308092.jpg",1,"-"
"Danaus plexippus",40.7185211111,-89.5759506111,16309186,"observer26","2018-07-22",203,2018,"iNaturalist","d_plexippus16309186.jpg",1,"-"
"Danaus plexippus",41.8697047485,-87.7745555653,16312806,"mirandakristene","2018-09-08",251,2018,"iNaturalist","d_plexippus16312806.jpg",1,"-"
"Danaus plexippus",41.5848,-81.561325,16312919,"jbrumfield","2018-09-07",250,2018,"iNaturalist","d_plexippus16312919.jpg",1,"-"
"Danaus plexippus",41.0267515698,-82.4035564871,16313535,"sundancevalley","2018-09-04",247,2018,"iNaturalist","d_plexippus16313535.jpg",0,"P"
"Danaus plexippus",39.6741366667,-75.6520783333,16314185,"featherenthusiast","2018-08-31",243,2018,"iNaturalist","d_plexippus16314185.jpg",1,"-"
"Danaus plexippus",38.9529694444,-77.0041416667,16314658,"belyykit","2018-08-24",236,2018,"iNaturalist","d_plexippus16314658.jpg",1,"-"
"Danaus plexippus",39.0589138889,-77.0374361111,16314667,"belyykit","2018-08-30",242,2018,"iNaturalist","d_plexippus16314667.jpg",1,"-"
"Danaus plexippus",39.0590111111,-77.0354,16314673,"belyykit","2018-08-30",242,2018,"iNaturalist","d_plexippus16314673.jpg",1,"-"
"Danaus plexippus",39.05845,-77.0349027778,16314677,"belyykit","2018-08-30",242,2018,"iNaturalist","d_plexippus16314677.jpg",1,"-"
"Danaus plexippus",38.6652133333,-77.2050533333,16315478,"ken11","2018-09-07",250,2018,"iNaturalist","d_plexippus16315478.jpg",1,"-"
"Danaus plexippus",38.8410821827,-77.4854487622,16317138,"ccws","2018-09-08",251,2018,"iNaturalist","d_plexippus16317138.jpg",0,"P"
"Danaus plexippus",40.2676268186,-91.1820878967,16317674,"amoorehouse","2018-08-13",225,2018,"iNaturalist","d_plexippus16317674.jpg",1,"-"
"Danaus plexippus",40.7071342468,-83.2613525391,16318276,"zachstatler","2018-09-08",251,2018,"iNaturalist","d_plexippus16318276.jpg",0,"L"
"Danaus plexippus",40.9935538844,-72.3712360673,16322067,"michael64","2018-09-08",251,2018,"iNaturalist","d_plexippus16322067.jpg",1,"-"
"Danaus plexippus",38.9734125013,-77.2954160057,16322410,"megnavin","2018-09-08",251,2018,"iNaturalist","d_plexippus16322410.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,16323397,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323397.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323398,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323398.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,16323399,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323399.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323401,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323401.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323402,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323402.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323404,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323404.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323406,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323406.jpg",0,"L"
"Danaus plexippus",40.6839993,-74.4005451,16323408,"jpviolette","2018-09-06",249,2018,"iNaturalist","d_plexippus16323408.jpg",0,"L"
"Danaus plexippus",40.7314423,-74.7072845,16323418,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323418.jpg",1,"-"
"Danaus plexippus",40.7262669,-74.6991455,16323425,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323425.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323426,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323426.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323429,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323429.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323432,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323432.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323434,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323434.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323435,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323435.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323436,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323436.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323438,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323438.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323439,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323439.jpg",0,"L"
"Danaus plexippus",40.7262669,-74.6991455,16323445,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323445.jpg",1,"-"
"Danaus plexippus",40.7262669,-74.6991455,16323448,"jpviolette","2018-09-07",250,2018,"iNaturalist","d_plexippus16323448.jpg",0,"L"
"Danaus plexippus",38.7533483032,-77.4698584154,16325998,"lharrell","2018-09-07",250,2018,"iNaturalist","d_plexippus16325998.jpg",1,"-"
"Danaus plexippus",39.8922051039,-75.257170613,16326213,"tilley66","2018-09-08",251,2018,"iNaturalist","d_plexippus16326213.jpg",0,"L"
"Danaus plexippus",37.6477583333,-84.78087,16327069,"annsver","2018-09-08",251,2018,"iNaturalist","d_plexippus16327069.jpg",1,"-"
"Danaus plexippus",41.7327664,-72.9559299,16330013,"swampyanky","2018-07-29",210,2018,"iNaturalist","d_plexippus16330013.jpg",1,"-"
"Danaus plexippus",39.5979164055,-79.9561990473,16330085,"johnboback","2018-09-07",250,2018,"iNaturalist","d_plexippus16330085.jpg",0,"L"
"Danaus plexippus",40.733895,-75.2344283333,16330212,"jessicarr415","2018-09-08",251,2018,"iNaturalist","d_plexippus16330212.jpg",1,"-"
"Danaus plexippus",41.9640482683,-87.6340870467,16331649,"sennibbio","2018-09-08",251,2018,"iNaturalist","d_plexippus16331649.jpg",1,"-"
"Danaus plexippus",38.8705116667,-77.0123277833,16332257,"onertwons","2018-09-08",251,2018,"iNaturalist","d_plexippus16332257.jpg",1,"-"
"Danaus plexippus",36.0666436808,-86.7268173968,16332869,"don33","2018-09-08",251,2018,"iNaturalist","d_plexippus16332869.jpg",1,"-"
"Danaus plexippus",38.888555,-77.0273166667,16334417,"sharonforsyth","2018-09-07",250,2018,"iNaturalist","d_plexippus16334417.jpg",1,"-"
"Danaus plexippus",40.400325,-80.0283971667,16335289,"sarahviszneki","2018-09-08",251,2018,"iNaturalist","d_plexippus16335289.jpg",0,"P"
"Danaus plexippus",38.8472467102,-77.1045117081,16335980,"otorres","2018-09-08",251,2018,"iNaturalist","d_plexippus16335980.jpg",1,"-"
"Danaus plexippus",41.629382964,-82.841232419,16336461,"mrskowalskisci","2018-09-08",251,2018,"iNaturalist","d_plexippus16336461.jpg",1,"-"
"Danaus plexippus",41.7371710531,-87.5295678401,16336519,"joko3223","2018-09-08",251,2018,"iNaturalist","d_plexippus16336519.jpg",0,"L"
"Danaus plexippus",41.4985732458,-81.7143871263,16340178,"lisa63","2018-09-08",251,2018,"iNaturalist","d_plexippus16340178.jpg",1,"-"
"Danaus plexippus",40.2780721871,-75.4737094451,16343563,"wanderingmogwai","2018-09-07",250,2018,"iNaturalist","d_plexippus16343563.jpg",0,"L"
"Danaus plexippus",40.2780723187,-75.4737441919,16343572,"wanderingmogwai","2018-09-07",250,2018,"iNaturalist","d_plexippus16343572.jpg",0,"L"
"Danaus plexippus",40.2780231223,-75.4736907307,16343575,"wanderingmogwai","2018-09-07",250,2018,"iNaturalist","d_plexippus16343575.jpg",0,"L"
"Danaus plexippus",40.7852026483,-74.1023086423,16344993,"dendroica","2018-09-08",251,2018,"iNaturalist","d_plexippus16344993.jpg",1,"-"
"Danaus plexippus",41.82832,-88.1419221667,16352417,"jeandotson","2018-07-19",200,2018,"iNaturalist","d_plexippus16352417.jpg",0,"L"
"Danaus plexippus",36.0960583333,-86.9165416667,16353585,"justbeeing","2018-09-08",251,2018,"iNaturalist","d_plexippus16353585.jpg",1,"-"
"Danaus plexippus",39.469895,-87.40017,16354676,"jtc","2018-09-06",249,2018,"iNaturalist","d_plexippus16354676.jpg",1,"-"
"Danaus plexippus",38.0702756765,-81.0759392381,16355167,"timothyt","2018-09-09",252,2018,"iNaturalist","d_plexippus16355167.jpg",0,"P"
"Danaus plexippus",38.0702592479,-81.0759464466,16355271,"timothyt","2018-09-09",252,2018,"iNaturalist","d_plexippus16355271.jpg",0,"L"
"Danaus plexippus",41.7839641264,-87.5796166622,16358910,"heytai","2018-09-09",252,2018,"iNaturalist","d_plexippus16358910.jpg",1,"-"
